id	title	lat	lon	address	type	open	comment	contact	bcz	digital	icontype	deactivated	deactreason	entrytype	homepage	Source
157	Hannover - Linden-Nord	52.375617	9.706914	Pfarrlandstraße, 30451 Hannover	Holzschrank	24 / 7	Pfarrlandstraße Höhe Pfarrlandplatz							bookcase		openbookcase.org
158	Hannover - Linden-Süd	52.36048	9.718105	Charlottenstraße, Ecke Haspelmathstraße	Holzschrank	24 / 7								bookcase		openbookcase.org
159	Hannover-List	52.389895	9.745721	Jakobistraße, Ecke Harnischstraße	Holzschrank	24 / 7								bookcase		openbookcase.org
160	Hannover-List II / Liliencronplatz	52.4006	9.77501		Holzschrank	24 / 7	Liliencronplatz							bookcase		openbookcase.org
161	Hannover-Misburg	52.388895	9.856317	Anderter Straße, Ecke Am Seelberg	Holzschrank	24 / 7	gegenüber Café Mephisto							bookcase		openbookcase.org
162	Hannover-Nordstadt	52.385032	9.724405	Engelbosteler Damm, Ecke Tulpenstraße	Holzschrank	24 / 7								bookcase		openbookcase.org
163	Hannover-Oberricklingen	52.342216	9.713684		Holzschrank	24 / 7	Wallensteinstraße, gegenüber Butjerbrunnenplatz							bookcase		openbookcase.org
164	Hannover-Sahlkamp	52.4142	9.77904		Holzschrank	24 / 7	Stadtteiltreff Elmstraße							bookcase		openbookcase.org
165	Hannover-Stöcken	52.409313	9.661389		Holzschrank	24 / 7	Ithstraße, am Stadtteilladen							bookcase		openbookcase.org
166	Hannover-Südstadt	52.362284	9.753841		Holzschrank	24 / 7	Schlägerstraße, Ecke Osterleystraße, gegenüber der Post							bookcase		openbookcase.org
167	Hannover-Wülfel	52.32785	9.77764		Holzschrank	24 / 7	Hildesheimer Straße, Höhe Dorfstraße							bookcase		openbookcase.org
168	Hannover-Zoo	52.3743	9.761245		Holzschrank	24 / 7	Plathnerstraße, an der Friedenskirche							bookcase		openbookcase.org
169	Hattingen-Welper	51.406672	7.227569		Holzschrank	24 / 7	von der Stiftung Mercator aufgestellt							bookcase		openbookcase.org
170	Heidelberg-Altstadt	49.409992	8.695192	Neugasse, 69117 Heidelberg	Bücherregal	24 / 7	Neugasse; Gefördert durch die Bürgerstiftung Heidelberg; momentan nicht mehr da,[trunc]							bookcase	www.buergerstiftung-heidelberg.de/projekte/aktion-leselust/	openbookcase.org
171	Heidelberg-Handschuhsheim	49.429564	8.682064		Holz-Bücherregal		inoffiziell, private Betreuung							bookcase		openbookcase.org
172	Heidelberg-Handschuhsheim II	49.418057	8.667424		Stahl-Bücherregal	während der Öffnungszeiten des SLZ	Öffentliches Bücherregal der Pädagogischen Hochschule Heidelberg im Selbstlernze[trunc]							bookcase		openbookcase.org
173	Heidelberg-Neuenheim	49.414594	8.690281		Holz-Bücherregal	24 / 7	Stadtteilverein Neuenheim							bookcase		openbookcase.org
174	Heidelberg-Weststadt	49.403319	8.687483		Bücherregal	24 / 7	Gefördert durch die Bürgerstiftung Heidelberg							bookcase	www.buergerstiftung-heidelberg.de/projekte/aktion-leselust/	openbookcase.org
175	Heidelberg-Ziegelhausen	49.417975	8.757431		Bücherregal	24 / 7	Förderung unbekannt							bookcase		openbookcase.org
176	Heiligenhaus / Basildonplatz (Innogy)	51.3267836929	6.969484	Friedhofstraße / Am Basildonplatz, 42579 Heiligenhaus	Innogy Bücherschrank (BOKX)	24 / 7	initiiert vom Arbeitskreis Kultur und Gesellschaft; gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
177	Hemer-Ihmert	51.32874	7.737796		Holzschrank	24 / 7	Ihmerter Park							bookcase		openbookcase.org
178	Hennef	50.775368	7.284134		Stahlschrank	24 / 7								bookcase		openbookcase.org
179	Heppenheim	49.641238	8.643473		Holzschrank	24 / 7	Ecke Graben / Kellereigasse							bookcase		openbookcase.org
180	Herne	51.53924	7.256412	Mont-Cenis-Straße 267, Herne	Bücherschrank	24 / 7								bookcase		openbookcase.org
181	Hildesheim	52.152778	9.957118		Offener Bücherschrank	24 / 7	Verein für öffentlichen Bücherschrank							bookcase		openbookcase.org
182	Höchst im Odenwald	49.794408	8.988729		Holzschrank	24 / 7	eingerichtet durch die Interessengemeinschaft Güterhalle www.gueterhalle-hoechst[trunc]							bookcase		openbookcase.org
183	Hof an der Saale	50.3177	11.921577		Bücherregal	während der Öffnungszeiten	Offenes Bücherregal der VHS Landkreis Hof, Sitzgelegenheiten zum Schmökern vorha[trunc]							bookcase		openbookcase.org
184	Hopsten - OT Schale (Innogy)	52.44593	7.626962	Kirchstr. Ecke Poststr., 48496 Hopsten - Schale	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
185	Hoyerswerda	51.431148	14.259025		Telefonzelle	24 / 7	vor dem Mehrgenerationenhaus Albert-Schweitzer-Straße 9							bookcase		openbookcase.org
186	Bücherbaum Hüfingen	47.925594	8.489406	Hauptstr. 30, 78138 Hüfingen	Baumstamm mit Fächern	24 / 7	an der Haltestelle							bookcase		openbookcase.org
187	Hüllhorst (Innogy)	52.264206	8.680895	Löhner Straße 30, 32609 Hüllhorst	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
188	Hürtgenwald-Gey (Innogy)	50.7492358608	6.420162	Dürener Straße 44, 52393 Hürtgenwald-Gey	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
189	Hürth-Alt-Hürth	50.871205	6.868054		Kleines Bücherregal	Mo.-So. 8-17 Uhr	Kaffee Jambo; Privatinitiative							bookcase		openbookcase.org
190	Hürth-Alt-Hürth II	50.86904	6.864686		Kleines Bücherregal	Di.-So. 8-17 Uhr	Kaffee Kränzchen; Privatinitiative							bookcase		openbookcase.org
191	Hürth-Hermülheim	50.8807302157	6.891394		Telefonzelle	24 / 7	Ortsgemeinschaft							bookcase		openbookcase.org
192	Ibbenbüren (Innogy)	52.274174	7.713136	Am Alten Posthof 27, 49477 Ibbenbüren	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
193	Ihringen am Kaiserstuhl	48.031021	7.657846		Bücherregal	zu den Öffnungszeiten des Schwimmbads zugänglich	Kaiserstuhlbad							bookcase		openbookcase.org
194	Illertissen	48.240342	10.133071		Ehemaliges Bienenhaus	in den warmen Monaten 9.00–18.00 Uhr	Betreiber ist die Stiftung Gartenkultur; Auf dem Parkplatz des Museums der Garte[trunc]							bookcase		openbookcase.org
195	Bücherei Iserlohn	51.374243	7.697096		Korb-Truhe	während der Öffnungszeiten	Foyer der Stadtbücherei, Alter Rathausplatz 1							bookcase		openbookcase.org
196	Itzehoe	53.922975	9.5184		Telefonzelle	24 / 7	Eine Initiative vieler Itzehoer Gastwirte; Kirchenstraße							bookcase		openbookcase.org
197	Karlsruhe / Lidellplatz	49.007304	8.407192		BOKX 02	24 / 7	Initiiert und gespendet von Cornelia Holsten an den Bürgerverein Altstadt / Entw[trunc]							bookcase	www.facebook.com/GiveboxKarlsruhe	openbookcase.org
198	Karlsruhe / Osterndorfplatz	48.9761010323	8.40747	Im Grün 8–9, 76199 Kaqrlsruhe-Rüppurr	Aluminium-Verbund	24 / 7								bookcase		openbookcase.org
199	Karlsruhe / Stadtgarten	48.9973390812	8.399815		Schrank	Während der Öffnungszeiten des Stadtgartens	nur erreichbar durch den Zoo, Zooeintritt ist kostenpflichtig  Initiiert und tei[trunc]							bookcase		openbookcase.org
200	Karlsruhe / Werderplatz	49.0015553391	8.406955		BOKX 02	24 / 7	Initiiert und gespendet von Cornelia Holsten an die Bürgergesellschaft Südstadt [trunc]							bookcase		openbookcase.org
201	Kassel	51.315398	9.473533	Querlallee/ Friedrich-Ebert-Straße	Bücherschrank	24 / 7	Bürgerinitiative; Friedrich-Ebert-Straße / Ecke Querallee		1					bookcase		openbookcase.org
202	Kassel / Flussterminal	51.302453	9.502835		Flussterminal	24 / 7	Installiert durch die Ars Natura Stiftung, Spangenberg; Schwimmbadbrücke							bookcase	www.ars-natura-stiftung.de/index.php/de/kunstwerk/172?c=27&ts=11	openbookcase.org
203	Kassel / Universität	51.321767	9.50521		Telefonzelle	24 / 7	Steht auf dem Campus der Universität Kassel und wurde von der studentischen Init[trunc]		1					bookcase		openbookcase.org
204	Kempten (Allgäu) / Beginenhaus	47.724466	10.321942		Bücherschrank		Förderverein Beginenhaus Kempten e.V., eingebaut in einem ehemaligen Schaufenste[trunc]							bookcase		openbookcase.org
205	Kernen im Remstal	48.7891	9.341667		Metallregal	24 / 7	barrierefreier Zugang, Initiative: Bürgerstiftung Kernen i.R							bookcase		openbookcase.org
206	Kerpen / Rathaus	50.873051	6.691235		Bücherregal		Initiative der Fraktion Bündnis 90/Grüne; Im Rathaus-Foyer							bookcase		openbookcase.org
207	Bücherregal Kirchzarten Bahnhof	47.967945	7.95938	Bahnhofstr. 25, 79199 Kirchzarten	Bücherregal	24 / 7	im Warteraum des Bahnhofs							bookcase		openbookcase.org
208	Köln / Adolf-Grimme-Allee	50.985046	6.890128				Im Eingangsbereich des Dienstleistungszentrums der Sparkasse Köln-Bonn							bookcase		openbookcase.org
209	Köln / Berrenrather Straße	50.920063	6.927309				Im Reisebüro Töller							bookcase		openbookcase.org
211	Köln / GoltsteinForum	50.908054	6.970332				Gefördert durch das Projekt Eselsohr der Bürgerstiftung Köln Entwurf: Hans-Jürge[trunc]							bookcase		openbookcase.org
212	Köln / Graseggerstraße	50.992508	6.924921				Vor dem Gebäude der Sozialstation am Heilig-Geist-Krankenhaus							bookcase		openbookcase.org
213	Köln / Hahnenstraße	50.935383	6.940919		Regal		In der Cafeteria der Hauptstelle der Sparkasse Köln-Bonn							bookcase		openbookcase.org
214	Köln / IKEA Godorf	50.8618504299	6.971233	Godorfer Hauptstr. 171 · 50997 Köln	Regal	Mo - Do:10:00 bis 20:00,  Fr.: 10:00 bis 21:00,  Sa.: 10:00 bis 20:00	Im Kassenbereich, neben der Warenausgabe							bookcase		openbookcase.org
215	Köln / IKEA Ossendorf	50.984539	6.89773				Im Ausgangsbereich zum östlich gelegenen Parkplatz							bookcase		openbookcase.org
216	Köln / Josef-Esser-Platz	50.965557	6.895941			24 / 7								bookcase		openbookcase.org
217	Köln / Mühlenbrunnen	50.974796	7.074573			immer	An der KVB-Haltestelle Dellbrücker Hauptstraße							bookcase		openbookcase.org
218	Köln / Rathenauplatz	50.931332	6.936977		roter Bokx-Bücherschrank	24 / 7								bookcase		openbookcase.org
219	Köln / Rheinauhafen	50.923893	6.967109			24 / 7	Neben dem Bayenturm							bookcase		openbookcase.org
220	Köln / Rolandstrasse	50.919773	6.954043			24 / 7	Auf dem Mittelstreifen, Ecke Merowingerstrasse.							bookcase		openbookcase.org
221	Köln / Ruhrorter Straße	50.972137	6.966705			24 / 7	Vor dem Ledo-Mehrgenerationenwohnhaus							bookcase		openbookcase.org
222	Köln / Zum Hedelsberg	50.87458	7.02639			24 / 7	Vor der Albert-Schweitzer-Gemeinschaftsgrundschule							bookcase		openbookcase.org
223	Korschenbroich (Innogy)	51.190279	6.513041	Kirchplatz 6, 41325 Korschenbroich	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
224	Kreuzau – Stockheim (Innogy)	50.756495	6.527546	An der Tränke 6, 52372 Kreuzau - Stockheim	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
225	Kronach	50.23957	11.323808		BOKX 01	24 / 7	Gefördert durch den Lions-ClubEntwurf: Trixy RoyeckEntwicklung: Hans-Jürgen Grev[trunc]							bookcase		openbookcase.org
226	Bad Breisig (Innogy)	50.5072893438	7.301483	Koblenzer Straße 39 / 53498 Bad Breisig	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE; der Schrank befindet sich im Kurpark vor der Touris[trunc]							bookcase	bit.ly/innogycases	openbookcase.org
227	Laatzen	52.312419	9.789259		Holzschrank	24 / 7	Am Lindeplatz							bookcase		openbookcase.org
228	Laatzen	52.287584	9.823161		Holzschrank	24 / 7								bookcase		openbookcase.org
229	Ladenburg	49.471717	8.607953		Stahlregal	24 / 7	Am Rathaus							bookcase		openbookcase.org
230	Lehrte	52.376041	9.976499	August-Bödecker-Platz 1 · 31275 Lehrte		mo-fr 8-13, mo,di,do 14:30-18	Eingangsbereich der Volksbank-Filiale, Einkaufszentrum Zuckerfabrik							bookcase	vb-eg.de	openbookcase.org
231	Lehrte / Rathausplatz	52.373513	9.975744	Rathausplatz 1 · 31275 Lehrte	Telefonzelle	24 / 7	Marktplatz neben der Sparkasse							bookcase		openbookcase.org
232	Lehrte-Aligse	52.401684	9.974469	Peiner Heerstr. 34 · 31275 Lehrte		mo-fr 8-13. & mo,di,do 14:30-18	Eingangsbereich der Volksbank-Filiale	vb-eg.de						bookcase		openbookcase.org
233	Lehrte-Sievershausen	52.370644	10.128728			beschränkte Öffnungszeiten	Apotheke							bookcase		openbookcase.org
234	Lennestadts Offener Bücherschrank	51.104587	8.072305	Hundemstr. 18, 57368 Lennestadt-Altenhundem, Deutschland	Stahl/Glas	24 / 7	Platz vor dem Bahnhof/Pressehaus. - Alle Bücher werden innen gestempelt mit &#34[trunc]							bookcase		openbookcase.org
235	Lörrach / Senegalliaplatz	47.614605	7.660901		Schrank	24 / 7	barrierefreier Zugang; Initiative:"Bürgerstiftung Lörrach"""							bookcase		openbookcase.org
236	Lörrach-Stetten / Rathausgasse	47.601548	7.663975		Schrank	24 / 7	barrierefreier Zugang; Initiative:"Bürgerstiftung Lörrach""; beim Brunnen am ""M[trunc]							bookcase		openbookcase.org
237	Lübeck	53.858037	10.664365	Hansering 20b	Schrank aus beschichtetem Sperrholz mit Plexiglasscheiben	24 / 7	finanziert von Christian Dräger; St.-Lorenz-Süd vor dem Stadtteilhaus		1					bookcase		openbookcase.org
238	Ludwigsstadt / Marktplatz	50.484712	11.388535		BOKX 01	24 / 7	Gefördert durch den Lions-ClubEntwicklung: Hans-Jürgen Greve							bookcase		openbookcase.org
239	Lünen	51.625743	7.511864		Gelbe Telefonzelle	24 / 7	vor der Autowaschanlage							bookcase		openbookcase.org
240	Lünen / Willi-Brandt-Platz	51.61417	7.521315		Grüne Telefonzelle	24 / 7	Neben dem Rathaus							bookcase		openbookcase.org
241	Lützelbach-Seckmauern	49.789953	9.120926			feste Öffnungszeiten	im Dorfgemeinschafthaus							bookcase		openbookcase.org
242	Mainz / Universität - Institut für Physik	49.990575	8.234963		Schrank	24 / 7	im Institut für Physik							bookcase		openbookcase.org
243	Mainz / Karmeliterplatz	50.002507	8.272438		Metallschrank	24 / 7	Schwerpunkt Kinderbücher; vor dem Haupteingang des vhs-Gebäudes							bookcase		openbookcase.org
244	Mainz-Bretzenheim	49.9820266383	8.24576		Vitrine	24 / 7	Initiative eines Partei-Ortsvereins; Straßenbahnendstation Bahnstraße							bookcase		openbookcase.org
245	Mainz-Gonsenheim	50.003005	8.211397		Holzschrank	24 / 7	nur Kinderbücher; vor Kinderbuchhandlung in der Breiten Straße							bookcase		openbookcase.org
246	Mainz-Laubenheim	49.964304	8.320872		Vitrine	24 / 7	diverse; Ecke an der KiTa MinniMax in der Rüsselsheimer Allee							bookcase		openbookcase.org
247	Mainz-Neustadt	50.012258	8.265464		Verteilerkasten	24 / 7	Feldbergplatz, Taunusstraße							bookcase		openbookcase.org
248	Mainz-Oberstadt	49.978833	8.264299		Verteilerkasten	24 / 7	Berliner Siedlung; auf einer Wiese, am Ende des Fußwegs von der Berliner Straße [trunc]							bookcase		openbookcase.org
249	Mannheim / Neumarkt	49.498931	8.466964		Aluminium-Verbund	24 / 7								bookcase		openbookcase.org
250	Meitingen	48.542199	10.852778		Bücherregal	Mo u. Do. 15.00-19.00; Di u. Fr. 10.00-14.00	Foyer der Bücherei Meitingen							bookcase		openbookcase.org
251	Mettingen (Innogy)	52.316523	7.780675	Rathausplatz 2-4, 49497 Mettingen	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
252	Mettmann (Innogy)	51.257648105	6.951508	Steinesweg 2, 40822 Mettmann	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
253	Michendorf	52.31272	13.034122		britische Telefonzelle	24 / 7	Haus Sankt Georg in der Langerwischer Straße		1					bookcase		openbookcase.org
254	Mommenheim / Zwerchgasse	49.882489	8.271205		Verteilerkasten	24 / 7								bookcase		openbookcase.org
255	Monschau (Innogy)	50.556606	6.240338	Laufenstraße 42, 52156 Monschau	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
256	Mühlbach (Oberpfalz)	49.02195	11.61705	Mühlbach, Obermühlenweg	Holzhaus	immer	Initiiert durch Erika Hladky, umgesetzt mit Hilfe von Bernhard May (Ortssprecher[trunc]							bookcase		openbookcase.org
257	Mühlhausen / Thüringen	51.20587	10.451825		Holzschrank	Mo 10-18 Uhr/ Di-Fr 10-21 Uhr und Sa 14-21 Uhr	Entstanden in einem Gemeinschaftsprojekt der Mühlhäuser Stadtbibliothek, dem Ges[trunc]							bookcase		openbookcase.org
258	Mülheim an der Ruhr (Innogy)	51.426521	6.882652	Siegfried Reda Platz, 45468 Mühlheim an der Ruhr	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
259	Öffentlicher Metallkoffer der Bookbench	48.152717	11.579931	Akademiestraße, 80799 München	Metallkoffer	24 Std. 7 Tage	auf der Bookbench							bookcase		openbookcase.org
260	Münster Berg Fidel	51.92662	7.620875		Holzschrank, offen	24 / 7	vor dem Förderverein Alte Post							bookcase		openbookcase.org
261	Münster-Kreuzviertel	51.970507	7.624268		Holzschrank, geschlossen, wetterfest	24 / 7	Gefördert durch Restaurant Kreuzviertel							bookcase		openbookcase.org
262	Münster-Kreuzviertel / Kino	51.97107	7.61404		Bücherregal	nur während den Öffnungszeiten	Im Kino Schloßtheater							bookcase		openbookcase.org
263	Münster-Kuhviertel / Rosenplatz	51.96531	7.621611		Holzregal, offen	24 / 7	Erstes offenes Bücherregal in Münster, gefördert durch: Interessen- gemeinschaft[trunc]							bookcase		openbookcase.org
264	Neckargemünd-Mückenloch	49.388361	8.85586				am Eingang des ehemaligen Rathaus, in dem die heutige Verwaltungsstelle für den [trunc]							bookcase		openbookcase.org
265	Neuenkirchen (Innogy)	52.510713	8.065369		Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase		openbookcase.org
266	Neunkirchen-Seelscheid	50.842931	7.336069		Stahlschrank	24 / 7	Vor der KSK in Seelscheid							bookcase		openbookcase.org
267	Neuss	51.20142	6.685062		Bücherschrank	zu den Öffnungszeiten	in der Familienbildungsstätte Willi-Graf-Haus der Katholischen Arbeitsgemeinscha[trunc]							bookcase		openbookcase.org
268	Neustadt am Rübenberge	52.504034	9.461229		Bücherschrank	24 / 7	An der Liebfrauenkirche							bookcase		openbookcase.org
269	Neustadt an der Weinstraße	49.335804	8.129794		kleine Kiste	So: 11-12:30, Di: 17-19, Do: 17-18	während der Öffnungszeiten der Kath. öffentlichen Bücherei St. Jakobus in Neusta[trunc]							bookcase		openbookcase.org
270	Nideggen (Innogy)	50.688716	6.483177	Zülpicher Str. 15, 52385 Nideggen	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
271	Niederzier (Innogy)	50.868527	6.474549	Niederzierer Straße 15, 52382 Niederzier	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
272	Norderstedt	53.71545	10.00451		Stahlschrank	24 / 7	Private Initiative; Grootkoppelstrasse							bookcase		openbookcase.org
273	Nörvenich (Innogy)	50.809274	6.642018	Bahnhofstr. 25, 52388 Nörvenich	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
274	Gutmann am Dutzendteich	49.435283	11.116664	Bayernstraße 150, 90478 Nürnberg	Bücherregal	nur zu den Öffnungszeiten zugänglich	im Eingangsbereich der Gaststätte Gutmann am Dutzendteich							bookcase		openbookcase.org
275	Ochtrup	52.21032	7.190082		Bücherschrank	24 / 7	neben der Bücherei							bookcase		openbookcase.org
276	Swistal-Odendorf (Innogy)	50.647256	6.880963	Am Zehnthof, 53913 Swisttal-Odendorf	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE; am Zehnthofplatz							bookcase	bit.ly/innogycases	openbookcase.org
277	Offenbacher Bücherschrank	50.1084900789	8.761704	Kaiserstraße 39, 63065 Offenbach	Holzregal	Montag , Dienstag, Mittwoch, Freitag 08:00 - 13:00 Uhr,  Donnerstag 15:00 - 20:0[trunc]	im Bürgerbüro							bookcase		openbookcase.org
278	Bücherschrank W58	50.090944	8.757171	Weikertsblochstraße 58	Holzhäuschen mit Holzregalen	nur tagsüber geöffnet	vor dem Mehrgenerationenhaus							bookcase		openbookcase.org
