Source	id	lat	lon	OSM
OSM_overpass_query	7637550550	51.9797223	4.3168958	amenity: public_bookcase<br>source: survey
OSM_overpass_query	7638026367	47.2717951	3.4152802	amenity: public_bookcase
OSM_overpass_query	7638536739	49.2112987	7.0411932	amenity: public_bookcase
OSM_overpass_query	7639802786	48.6830043	2.1833079	amenity: public_bookcase<br>survey:date: 2020-06-21
OSM_overpass_query	7640531009	47.1954632	-1.5410841	amenity: public_bookcase
OSM_overpass_query	7640639823	49.2903937	6.9824172	amenity: public_bookcase<br>type: wooden_cabinet
OSM_overpass_query	7640690152	47.2446492	3.4084935	amenity: public_bookcase
OSM_overpass_query	7640737720	49.9133046	4.8381814	amenity: public_bookcase<br>capacity: 20<br>type: reading_box
OSM_overpass_query	7640844622	47.0331891	0.1461536	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7643015775	47.3455311	5.0448476	amenity: public_bookcase<br>capacity: 40<br>name: Boite à livre<br>opening_hours: 24/7<br>type: reading_box
OSM_overpass_query	7644023549	44.7852987	0.2686262	amenity: public_bookcase
OSM_overpass_query	7644285774	49.2418176	8.8348076	access: yes<br>amenity: public_bookcase<br>opening_hours: 24/7<br>type: shelter
OSM_overpass_query	7644459744	50.6144796	7.6517925	access: yes<br>amenity: public_bookcase<br>opening_hours: 24/7<br>type: wooden_cabinet
OSM_overpass_query	7644468844	52.0242678	4.4275349	amenity: public_bookcase<br>source: survey
OSM_overpass_query	7646536102	51.0741149	3.7632954	amenity: public_bookcase
OSM_overpass_query	7646985495	48.4074685	6.8445159	amenity: public_bookcase
OSM_overpass_query	7647465119	48.124613	11.5560065	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	7649405043	47.2019169	7.6685801	amenity: public_bookcase<br>type: phone_box<br>website: e-chline-schritt.ch
OSM_overpass_query	7650085693	49.2242131	13.5150062	amenity: public_bookcase
OSM_overpass_query	7650127440	50.0275889	7.5326809	amenity: public_bookcase
OSM_overpass_query	7650319673	52.0922295	4.3560287	amenity: public_bookcase
OSM_overpass_query	7650398394	47.2965486	0.2133778	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7650751557	51.0653093	13.1794183	amenity: public_bookcase<br>name: Telefonzellenbücherei
OSM_overpass_query	7652371476	47.0111639	0.083691	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7653483234	47.406854	8.5566914	amenity: public_bookcase<br>brand: Little Free Library<br>lit: no<br>mapillary: dCvM6cRhy9ivHL2jyVDEuL<br>opening_hours: 24/7<br>type: wooden_cabinet<br>ref: 45079<br>wheelchair: no
OSM_overpass_query	7655342585	50.9058018	6.6743999	amenity: public_bookcase<br>check_date: 2020-06-26<br>contact:phone: +40 2273 955795<br>lit: no<br>name: RWE Bücherschrank<br>operator: Sozialdienst katholischer Frauen
OSM_overpass_query	7655375970	50.0426686	7.1298503	amenity: public_bookcase
OSM_overpass_query	7656047135	48.9747824	8.1783072	amenity: public_bookcase
OSM_overpass_query	7656235550	51.7766236	8.3173418	amenity: public_bookcase
OSM_overpass_query	7658006654	46.0340144	8.6646348	amenity: public_bookcase<br>covered: yes<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	7658516642	47.8250249	13.0456477	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7658683959	48.0690687	11.1842827	amenity: public_bookcase<br>lastcheck: 2020-06-27<br>operator: Gemeinde Wörthsee
OSM_overpass_query	7658901889	45.6511891	-0.2530918	amenity: public_bookcase<br>lit: no<br>name: La barrique à livres<br>type: barrel<br>wikimedia_commons: File:Gensac-la-Pallue (16) - Bo[trunc]
OSM_overpass_query	7660646998	48.4603859	7.4313885	amenity: public_bookcase
OSM_overpass_query	7660983463	52.3622555	4.8701937	amenity: public_bookcase<br>lit: no<br>type: wooden_cabinet
OSM_overpass_query	7661112440	48.2034003	13.1007116	amenity: public_bookcase<br>name: Bücherbox
OSM_overpass_query	7661245648	50.2414545	16.5121975	amenity: public_bookcase<br>bench: yes<br>bus: yes<br>departures_board: timetable<br>highway: bus_stop<br>local_ref: 1<br>name: Nová Ves<br>official_name: Bartošovice v Orl. h., Nová Ves<br>public_transport: platform<br>ref:IREDO: 53301<br>shelter: yes<br>tactile_paving: no
OSM_overpass_query	7661640425	49.228393	13.51808	amenity: public_bookcase
OSM_overpass_query	7661785964	50.5742821	6.4977472	amenity: public_bookcase
OSM_overpass_query	7662054944	50.8194741	6.2702251	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	7663823063	49.8520143	18.3497731	amenity: public_bookcase<br>lit: no<br>name: Knihobudka<br>type: wooden_cabinet<br>website: http://www.vavricek.cz/knihobudka/
OSM_overpass_query	7667473331	47.2523623	0.2990965	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7668719547	49.7921215	9.2681842	amenity: public_bookcase<br>opening_hours: 24/7<br>type: shelf
OSM_overpass_query	7670771300	51.6712598	8.604725	amenity: public_bookcase
OSM_overpass_query	7671622161	52.3629362	4.8699332	amenity: public_bookcase<br>lit: no<br>type: wooden_cabinet
OSM_overpass_query	7677836914	48.5414067	7.4178904	amenity: public_bookcase
OSM_overpass_query	7680248597	48.5273153	7.3248225	amenity: public_bookcase<br>opening_hours: Mo-Su 08:00-18:00
OSM_overpass_query	7680390667	51.503953	-0.2078794	amenity: public_bookcase<br>capacity: 20<br>type: reading_box
OSM_overpass_query	7680707266	53.1287185	13.7941889	amenity: public_bookcase
OSM_overpass_query	7682504235	44.9267651	-0.4900613	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7682688974	48.0676378	11.0368294	amenity: public_bookcase<br>lit: no<br>type: shelf
OSM_overpass_query	7682757857	46.2304979	8.3063805	amenity: public_bookcase
OSM_overpass_query	7683988391	51.1314872	9.4324024	amenity: public_bookcase<br>note: Bücher und Spiele<br>opening_hours: 24/7
OSM_overpass_query	7684520969	49.5235932	5.7628161	amenity: public_bookcase<br>lit: no
OSM_overpass_query	7684621724	54.7187499	9.7920253	amenity: public_bookcase<br>image: File:Bushaltestelle mit öffentlichem Bücher[trunc]<br>location: outdoor<br>survey:date: 2020-06
OSM_overpass_query	7684906451	50.4002457	8.7469472	amenity: public_bookcase<br>name: Offener Bücherschrank
OSM_overpass_query	7685181494	48.3547991	-1.2081233	access: yes<br>amenity: public_bookcase<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>opening_hours: 24/7<br>type: glass_cabinet<br>wheelchair: no
OSM_overpass_query	7685364577	45.6152345	0.0093629	amenity: public_bookcase<br>name: Cabine à livres<br>type: phone_box
OSM_overpass_query	7685465402	50.5523159	9.6779481	amenity: public_bookcase<br>name: Bücherschrank Telefonzelle Uniplatz
OSM_overpass_query	7687779657	49.9413272	10.9712809	amenity: public_bookcase<br>capacity: 70<br>description: Book case is inside the bus stop<br>wheelchair: yes
OSM_overpass_query	7692349315	51.0884272	9.6118368	amenity: public_bookcase<br>artist_name: Sandrino Sandinista Sander<br>description: Bücherschrank in Form eines 'E&quot;.[trunc]<br>lit: no<br>name: Entschleunigungs-Terminal<br>opening_hours:covid19: same<br>type: wooden_cabinet
OSM_overpass_query	7692753570	45.8934413	6.7105877	amenity: public_bookcase<br>description: Petite boîte à livres<br>name: Boîte à livres
OSM_overpass_query	7693059215	47.9092004	7.2115877	amenity: public_bookcase
OSM_overpass_query	7695783618	49.21715	7.0177943	amenity: public_bookcase<br>type: metal_cabinet
OSM_overpass_query	7696242688	49.1856349	-0.3624965	amenity: public_bookcase<br>source: survey
OSM_overpass_query	7696242689	49.1866377	-0.3545947	amenity: public_bookcase<br>source: survey
OSM_overpass_query	7700413768	44.8686304	6.0914817	amenity: public_bookcase<br>capacity: 50<br>opening_hours: 24/7<br>type: shelf<br>wheelchair: no
OSM_overpass_query	7700507983	44.8688194	6.090276	amenity: public_bookcase<br>capacity: 30<br>opening_hours: 24/7<br>type: shelf<br>wheelchair: no
OSM_overpass_query	7701499659	50.0680453	14.3082267	amenity: public_bookcase
OSM_overpass_query	7702280643	49.9936634	14.156717	amenity: public_bookcase<br>opening_hours: 24/7<br>type: shelter
OSM_overpass_query	7702438040	45.5998749	-0.0530205	amenity: public_bookcase<br>lit: no<br>type: reading_box
OSM_overpass_query	7704522374	52.855273	11.1550055	amenity: public_bookcase<br>description: Offener Bücherschrank
OSM_overpass_query	7704522375	52.8689767	10.8896452	amenity: public_bookcase<br>description: Offener Bücherschrank
OSM_overpass_query	7704522376	52.8906922	10.9606567	amenity: public_bookcase<br>description: Offener Bücherschrank
OSM_overpass_query	7704871144	50.9480116	6.9091713	access: yes<br>amenity: public_bookcase<br>opening_hours: 24/7<br>type: metal_cabinet
OSM_overpass_query	7704935855	52.4654747	13.4731795	amenity: public_bookcase<br>name: Kinder-Bücherbox<br>type: phone_box
OSM_overpass_query	7704956838	51.1280572	5.0101024	amenity: public_bookcase<br>fixme: need more info<br>mapillary: nYourCYX0n21E6YICsYOvV
OSM_overpass_query	7705197188	51.1889883	3.2693902	amenity: public_bookcase<br>books: children;adults<br>capacity: 250<br>image:0: https://i.imgur.com/dBD2pOW.jpg<br>image:1: https://i.imgur.com/P2Zv39F.jpg<br>image:2: https://i.imgur.com/Z75V7Kd.jpg<br>name: De Frigo-bib
OSM_overpass_query	7706489477	52.5652118	14.6025	amenity: public_bookcase
OSM_overpass_query	7706814249	50.7392619	-1.6601614	amenity: public_bookcase<br>name: Dilly Lane Street Library<br>type: wooden_cabinet<br>wikimedia_commons: File:Dilly Lane Street Library [trunc]
OSM_overpass_query	7707011218	51.2017359	3.2223496	amenity: public_bookcase<br>books: adults<br>capacity: 50<br>image:0: https://i.imgur.com/ifFhuIK.jpg<br>image:1: https://i.imgur.com/U8QT9Fw.jpg<br>name: Stille Boeken-Ruil-Bibliotheek
OSM_overpass_query	7707320305	49.9860213	8.1757823	amenity: public_bookcase
OSM_overpass_query	7707396043	50.3107119	7.4579251	amenity: public_bookcase<br>opening_hours: 24/7<br>type: metal_cabinet
OSM_overpass_query	7707911374	49.9602189	14.2967745	amenity: public_bookcase
OSM_overpass_query	7708082072	47.840403	7.708579	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7710392385	49.1506477	7.7711667	amenity: public_bookcase<br>fixme: Position und Eigenschaften
OSM_overpass_query	7710441282	47.6558853	9.8756505	amenity: public_bookcase<br>name: Bücherbox Maria-Thann<br>operator: Hergatz liest
OSM_overpass_query	7710454831	47.649088	9.8265047	amenity: public_bookcase<br>name: Bücherbox Höhenweg<br>operator: Hergatz liest
OSM_overpass_query	7710454957	47.6574739	9.8543983	amenity: public_bookcase<br>name: Bücherbox Wohmbrechts<br>operator: Hergatz liest
OSM_overpass_query	7710976601	52.558272	13.3791555	amenity: public_bookcase<br>name: Bücherbaum
OSM_overpass_query	7711214478	50.8592228	4.3296218	amenity: public_bookcase<br>books: adults<br>capacity: 30<br>image:0: https://i.imgur.com/7IMIyDj.jpg<br>indoor: no<br>nobrand: yes<br>noname: yes<br>opening_hours: 24/7
OSM_overpass_query	7711506484	49.9255276	4.5205024	amenity: public_bookcase<br>name: Arbre à Livres<br>type: phone_box
OSM_overpass_query	7711512885	44.9026201	-0.72258	amenity: public_bookcase<br>survey:date: 2020-07-12
OSM_overpass_query	7711706535	53.2464534	13.1971805	amenity: public_bookcase
OSM_overpass_query	7713432342	45.570803	3.996897	amenity: public_bookcase
OSM_overpass_query	7713605519	51.4245751	6.9757038	amenity: public_bookcase<br>operator: Bürgerschaft Margarethenhöhe e.V.<br>type: reading_box
OSM_overpass_query	7714537772	45.6777416	5.255638	amenity: public_bookcase
OSM_overpass_query	7714779419	45.692098	5.2638543	amenity: public_bookcase<br>type: shelter
OSM_overpass_query	7716047808	45.2779374	1.9722456	amenity: public_bookcase<br>name: Boîte à livres
OSM_overpass_query	7716956852	51.9377802	4.3394396	amenity: public_bookcase<br>name: Mini buurt bieb
OSM_overpass_query	7717465081	50.1875735	8.992559	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7717465082	50.1906123	8.991989	amenity: public_bookcase<br>type: glass_cabinet
OSM_overpass_query	7717524566	45.5736622	2.9418824	amenity: public_bookcase
OSM_overpass_query	7717675371	51.0481097	13.7353711	amenity: public_bookcase<br>description:de: Bücherregal befindet sich im Kasse[trunc]<br>level: -1<br>location: indoor<br>opening_hours: Mo-Sa 09:00-21:00<br>type: shelf
OSM_overpass_query	7719738275	52.3867759	13.3991464	amenity: public_bookcase<br>name: BücherBOXX
OSM_overpass_query	7719754492	48.2044094	11.363399	amenity: public_bookcase<br>name: Tausch.Bücher.Box.<br>operator: Gemeinde Gröbenzell<br>type: reading_box
OSM_overpass_query	7719754493	48.2002332	11.3649397	amenity: public_bookcase<br>name: Tausch.Bücher.Box.<br>operator: Gemeinde Gröbenzell<br>type: reading_box
OSM_overpass_query	7720766100	50.1603941	8.6456435	amenity: public_bookcase<br>name: Bücherschrank Heddernheim<br>opening_hours: 24/7<br>operator: Ortsbeirat 8<br>type: metal_cabinet<br>wheelchair: yes
OSM_overpass_query	7720905466	51.707263	9.3056389	amenity: public_bookcase
OSM_overpass_query	7720992426	45.5974748	5.8758605	amenity: public_bookcase<br>opening_hours: 24/7<br>opening_hours:covid19: open
OSM_overpass_query	7724625136	49.3171727	-0.3547843	amenity: public_bookcase
OSM_overpass_query	7724627753	49.3178114	-0.3551756	amenity: public_bookcase
OSM_overpass_query	7725989575	50.728957	-1.6027214	amenity: public_bookcase
OSM_overpass_query	7726138717	50.5139492	4.5799578	amenity: public_bookcase<br>mapillary: 1h26qARTrT1eCCKqDRBw9Q
OSM_overpass_query	7726505756	51.3962251	8.0641418	amenity: public_bookcase
OSM_overpass_query	7726918580	51.0368833	3.7454008	amenity: public_bookcase<br>name: Boekenruilkast
OSM_overpass_query	7727346900	45.9024148	5.3467463	amenity: public_bookcase<br>type: glass_cabinet
OSM_overpass_query	7727449284	48.8217678	9.9610874	amenity: public_bookcase
OSM_overpass_query	7728150520	50.8288987	13.7480531	amenity: public_bookcase<br>name: Bücherschrank<br>opening_hours: Mo-Su 00:00-23:59
OSM_overpass_query	7728252686	51.0985478	17.0858841	amenity: public_bookcase
OSM_overpass_query	7728712988	44.3077798	-1.1811476	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7728898081	52.5684572	9.0225843	amenity: public_bookcase<br>covered: yes<br>opening_hours: 24/7<br>type: shelf
OSM_overpass_query	7728966763	50.1543406	8.6842766	amenity: public_bookcase<br>operator: Stadt Frankfurt<br>type: metal_cabinet
OSM_overpass_query	7730243657	49.512087	16.96253	amenity: public_bookcase<br>name: Knihostrom
OSM_overpass_query	7730417351	46.8808384	-0.0201273	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7730521584	50.8637807	4.7112455	amenity: public_bookcase<br>capacity: 50<br>image: https://i.imgur.com/n7jLld6.jpg<br>lit: no<br>name: Geldenaaksebaan<br>opening_hours: 24/7<br>operator: Stad Leuven<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>website: https://www.leuven.be/boekentil<br>wheelchair: yes<br>wikimedia_commons: File:Public_Bookcase.jpg
OSM_overpass_query	7730654616	50.8638414	4.6968256	amenity: public_bookcase<br>capacity: 50<br>lit: no<br>name: Hoveniersdreef<br>opening_hours: 24/7<br>operator: Stad Leuven<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>website: https://www.leuven.be/boekentil<br>wheelchair: yes<br>wikimedia_commons: File:Wooden_public_bookcase_Gro[trunc]
OSM_overpass_query	7731196888	44.8123968	-0.7811587	amenity: public_bookcase
OSM_overpass_query	7731236795	50.6357417	2.2579342	amenity: public_bookcase<br>name: Boite à Lire
OSM_overpass_query	7731893632	44.0828712	6.22336	amenity: public_bookcase<br>capacity: 150<br>name: Bouquins entre voisins<br>type: shelter
OSM_overpass_query	7731911638	52.2873711	-1.4739456	amenity: public_bookcase<br>booth: K6<br>colour: red<br>disused:amenity: telephone<br>man_made: telephone_box<br>note: now a lending library<br>type: phone_box<br>source: survey
OSM_overpass_query	7733108432	46.5207138	6.6118811	access: yes<br>amenity: public_bookcase<br>level: 0<br>location: surface<br>type: phone_box<br>wheelchair: no
OSM_overpass_query	7733305417	48.5692685	7.2854366	amenity: public_bookcase
OSM_overpass_query	7734189614	52.1769467	9.7300565	amenity: public_bookcase
OSM_overpass_query	7734350335	48.8229337	7.4071258	amenity: public_bookcase
OSM_overpass_query	7734571685	50.6678538	5.0859942	amenity: public_bookcase<br>type: reading_box<br>survey:date: 2020-07-21
OSM_overpass_query	7734571686	50.6694354	5.0727678	amenity: public_bookcase<br>type: reading_box<br>survey:date: 2020-07-21
OSM_overpass_query	7734572385	50.6754307	5.082609	amenity: public_bookcase<br>type: reading_box<br>survey:date: 2020-07-21
OSM_overpass_query	7737266270	45.837002	4.2675055	amenity: public_bookcase<br>type: shelter
OSM_overpass_query	7737826383	50.365552	8.7425243	amenity: public_bookcase
OSM_overpass_query	7739866227	48.7439113	-1.2055776	amenity: public_bookcase
OSM_overpass_query	7740370992	48.1274023	7.159913	amenity: public_bookcase<br>description: cabine téléphonique
OSM_overpass_query	7744050886	44.7404337	-1.1015519	amenity: public_bookcase
OSM_overpass_query	7745146585	46.8640358	4.1900368	amenity: public_bookcase<br>lit: no<br>name: Boîte à livres<br>survey:date: 2020-07-24
OSM_overpass_query	7746249940	52.4892842	13.3196032	amenity: public_bookcase
OSM_overpass_query	7746579119	48.3418481	7.8607404	amenity: public_bookcase
OSM_overpass_query	7747026708	53.011516	-1.8116278	amenity: public_bookcase
OSM_overpass_query	7747213574	54.1132238	11.736504	amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Initiative für Wichmannsdorf e.V.<br>type: wooden_cabinet
OSM_overpass_query	7747510648	47.0825548	15.4400201	amenity: public_bookcase
OSM_overpass_query	7747565188	47.0815884	15.4446608	amenity: public_bookcase
OSM_overpass_query	7750098004	47.2817954	0.168866	amenity: public_bookcase
OSM_overpass_query	7751949894	50.1430439	8.75534	amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Stadt Frankfurt<br>type: metal_cabinet
OSM_overpass_query	7751976665	50.1669882	8.6405184	amenity: public_bookcase<br>name: Bücherschrank Mertonviertel<br>opening_hours: 24/7<br>operator: Stadt Frankfurt<br>type: metal_cabinet
OSM_overpass_query	7752016318	47.611905	6.7768788	access: yes<br>amenity: public_bookcase<br>opening_hours: 24/7<br>type: wooden_cabinet<br>wheelchair: yes
OSM_overpass_query	7752495855	49.433747	6.9967099	access: yes<br>amenity: public_bookcase<br>type: phone_box<br>wheelchair: limited
OSM_overpass_query	7752508190	51.9831129	8.4681346	amenity: public_bookcase<br>name: öffentlicher Bücherschrank
OSM_overpass_query	7757108706	45.878987	6.1755443	amenity: public_bookcase
OSM_overpass_query	7757267317	46.3954241	2.6072713	amenity: public_bookcase
OSM_overpass_query	7757517734	47.3028453	12.7940148	amenity: public_bookcase
OSM_overpass_query	7758311529	48.5833551	8.9135941	amenity: public_bookcase
OSM_overpass_query	7760237834	48.8916714	0.9495737	access: yes<br>amenity: public_bookcase<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	7760805182	44.206153	0.6190532	amenity: public_bookcase<br>name: Boîte à Livre
OSM_overpass_query	7760942373	49.8419671	18.3443838	amenity: public_bookcase<br>name: Knihobudka<br>type: wooden_cabinet
OSM_overpass_query	7760942374	49.8437136	18.3186156	amenity: public_bookcase<br>name: Knihobudka<br>type: wooden_cabinet
OSM_overpass_query	7760942375	49.8465654	18.289745	amenity: public_bookcase<br>name: Knihobudka<br>type: wooden_cabinet
OSM_overpass_query	7761885353	51.4072788	6.8703743	amenity: public_bookcase
OSM_overpass_query	7766333589	49.7722546	4.721874	amenity: public_bookcase<br>capacity: 30<br>lit: no<br>type: reading_box<br>survey:date: 2020-07-29
OSM_overpass_query	7769550385	50.8710061	4.7929541	amenity: public_bookcase<br>brand: Little Free Library<br>brand:wikidata: Q6650101<br>brand:wikipedia: en:Little Free Library<br>image: https://littlefreelibrary.secure.force.com/[trunc]<br>lit: no<br>name: Little Free Library<br>opening_hours: 24/7<br>operator: Little Free Library<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>wheelchair: yes
OSM_overpass_query	7769565007	50.8950022	4.768683	amenity: public_bookcase<br>brand: Little Free Library<br>brand:wikidata: Q6650101<br>brand:wikipedia: en:Little Free Library<br>image: https://littlefreelibrary.secure.force.com/[trunc]<br>lit: no<br>name: Little Free Library<br>opening_hours: 24/7<br>operator: Little Free Library<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>wheelchair: yes
OSM_overpass_query	7769607907	48.6124867	1.9088282	amenity: public_bookcase
OSM_overpass_query	7769766659	50.8721606	4.8839844	amenity: public_bookcase<br>brand: Little Free Library<br>brand:wikidata: Q6650101<br>brand:wikipedia: en:Little Free Library<br>image: https://littlefreelibrary.secure.force.com/[trunc]<br>lit: no<br>name: Little Free Library<br>opening_hours: 24/7<br>operator: Little Free Library<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>wheelchair: yes
OSM_overpass_query	7772234079	50.8658029	4.7058036	amenity: public_bookcase<br>lit: no<br>name: Pleintje Zegelaan<br>opening_hours: 24/7<br>operator: Stad Leuven<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>website: https://www.leuven.be/boekentil<br>wheelchair: limited<br>wikimedia_commons: File:Public_bookcase_in_tree_tr[trunc]
OSM_overpass_query	7772354112	50.8228388	4.4025543	amenity: public_bookcase<br>image: https://i.imgur.com/blek9TH.jpg
OSM_overpass_query	7772840194	50.1984341	8.5779642	access: yes<br>amenity: public_bookcase<br>covered: yes<br>type: phone_box
OSM_overpass_query	7773681641	44.7108224	5.0907657	amenity: public_bookcase
OSM_overpass_query	7773843869	46.283741	7.4125357	amenity: public_bookcase<br>name: CO Ayent<br>type: reading_box
OSM_overpass_query	7775614886	48.8409656	2.6411431	amenity: public_bookcase<br>type: wooden_cabinet
OSM_overpass_query	7775614887	48.8361426	2.6495759	amenity: public_bookcase<br>noname: yes<br>type: wooden_cabinet
OSM_overpass_query	7775688182	51.2782346	9.4679725	amenity: public_bookcase
OSM_overpass_query	7775776062	46.2325437	7.3584103	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7776610560	49.425236	1.0952948	amenity: public_bookcase<br>lit: no<br>operator: Commune de Rouen<br>type: reading_box<br>wheelchair: no
OSM_overpass_query	7777380431	46.2354662	7.3596617	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7777380432	46.2263844	7.3597093	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7777404927	50.9125053	13.0331272	amenity: public_bookcase
OSM_overpass_query	7777637976	48.810017	1.7648716	amenity: public_bookcase<br>operator: Mairie de Garancières<br>type: phone_box
OSM_overpass_query	7777716984	53.4211575	6.763824	amenity: public_bookcase<br>name: Ineke's Minibieb
OSM_overpass_query	7778790198	48.025034	12.5553547	amenity: public_bookcase<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	7780080968	49.2630254	8.955688	access: yes<br>amenity: public_bookcase<br>type: shelter
OSM_overpass_query	7780969911	44.8717396	6.0300321	amenity: public_bookcase<br>capacity: 500<br>opening_hours: Mo-Fr 09:00-12:00<br>operator: Mairie de Valjouffrey<br>type: shelf
OSM_overpass_query	7781809685	48.838006	2.6562399	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	7782178169	45.8076676	5.7897592	amenity: public_bookcase
OSM_overpass_query	7783616129	52.4777627	8.0940654	amenity: public_bookcase
OSM_overpass_query	7784020386	48.3469561	7.8833154	amenity: public_bookcase
OSM_overpass_query	7784044152	46.1930805	6.231721	access: yes<br>amenity: public_bookcase<br>covered: yes<br>operator: Ville d'Annemasse<br>type: sculpture<br>start_date: 2019-06<br>wheelchair: yes
OSM_overpass_query	7785243836	48.1939213	11.6184395	amenity: public_bookcase<br>lit: no<br>name: Bücherschrank Mohrvilla<br>operator: Mohrvilla<br>type: wooden_cabinet
OSM_overpass_query	7785321512	47.5811993	6.7919225	amenity: public_bookcase<br>type: wooden_cabinet
OSM_overpass_query	7785832202	48.1229646	-1.6784075	amenity: public_bookcase<br>operator: La Plomberie du Canal
OSM_overpass_query	7786876681	50.5896313	4.5297642	amenity: public_bookcase<br>indoor: no
OSM_overpass_query	7787054587	45.6010665	-0.7480202	amenity: public_bookcase<br>type: reading_box<br>survey:date: 2020-08-05
OSM_overpass_query	7788081287	48.2655607	7.8103888	amenity: public_bookcase
OSM_overpass_query	7790903181	45.7947419	1.1723185	amenity: public_bookcase
OSM_overpass_query	7791141702	50.645742	2.2761857	amenity: public_bookcase<br>name: Boite à Lire
OSM_overpass_query	7791147255	50.6806257	2.3082475	amenity: public_bookcase<br>name: Boîte à Lire
OSM_overpass_query	7791147256	50.6856553	2.3051053	amenity: public_bookcase<br>name: Boîte à Lire
OSM_overpass_query	7791164905	50.670202	2.2899602	amenity: public_bookcase<br>name: Boite à Lire
OSM_overpass_query	7791350579	46.1941918	6.2281899	access: yes<br>amenity: public_bookcase<br>opening_hours: 24/7<br>operator: Ville d'Ambilly<br>type: reading_box<br>wheelchair: yes
OSM_overpass_query	7791810062	44.2854331	11.8779224	amenity: public_bookcase<br>leisure: garden<br>lit: no<br>name: Casetta della Cultura<br>opening_hours: 24/7<br>opening_hours:covid19: open<br>type: wooden_cabinet
OSM_overpass_query	7794250431	54.0874417	12.1453801	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7795477841	49.5828413	18.1325393	amenity: public_bookcase
OSM_overpass_query	7795477842	49.5871619	18.1214652	amenity: public_bookcase
OSM_overpass_query	7796903745	49.4433843	1.1267762	amenity: public_bookcase<br>lit: no<br>opening_hours: 24/7<br>operator: Commune de Rouen<br>type: reading_box
OSM_overpass_query	7797145258	48.1949464	7.3187357	amenity: public_bookcase<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]<br>name: Boite à Lire
OSM_overpass_query	7797196848	48.1963271	7.3155123	amenity: public_bookcase<br>fixme: exacte location<br>image: https://upload.wikimedia.org/wikipedia/comm[trunc]
OSM_overpass_query	7798170599	48.1061322	11.0396994	amenity: public_bookcase<br>opening_hours: 24/7<br>type: wooden_cabinet
OSM_overpass_query	7798174493	48.9203997	0.1012031	amenity: public_bookcase<br>type: phone_box
OSM_overpass_query	7798208385	45.6466418	-1.0905612	amenity: public_bookcase<br>lit: no<br>survey:date: 2020-08-09
OSM_overpass_query	7798403310	49.1519292	8.5842904	amenity: public_bookcase<br>opening_hours: 24/7
OSM_overpass_query	7798604298	48.7557281	2.2845688	amenity: public_bookcase
OSM_overpass_query	7798856523	45.3891637	3.9408983	amenity: public_bookcase
OSM_overpass_query	7798945407	50.4092727	6.372932	amenity: public_bookcase<br>opening_hours: 24/7<br>type: phone_box
OSM_overpass_query	7799196618	45.8636309	6.1417114	amenity: public_bookcase
OSM_overpass_query	7800314424	50.3877009	13.2674343	amenity: public_bookcase
OSM_overpass_query	7800317113	50.3843086	13.2748494	amenity: public_bookcase
OSM_overpass_query	7801448863	48.5864925	9.7034747	amenity: public_bookcase
OSM_overpass_query	7801464060	48.5791473	9.6805072	amenity: public_bookcase
OSM_overpass_query	7801836560	48.9391895	8.4093996	amenity: public_bookcase<br>opening_hours: 24/7<br>type: reading_box<br>reuse:policy: free_to_take_or_give<br>wheelchair: yes<br>wikimedia_commons: File:Public_bookcase_Stadtgarte[trunc]
OSM_overpass_query	7803626840	48.5680644	7.7033781	amenity: public_bookcase<br>source: survey<br>source:date: 2020-08
OSM_overpass_query	7803881764	52.43778	9.2156006	amenity: public_bookcase<br>name: Öffentlicher Bücherschrank<br>opening_hours: 24/7
