id	title	streethousenumber	postcode	place	country	lat	lon	link	contact	opened	inserted	lastupdate	Source
836	Kassel	Querallee 40-44	34119	Kassel	DE	51.315398	9.473533			24 / 7	2017-05-23	2017-05-23	lesestunden.de
837	Kassel / Flussterminal	Arndtstraße 	34123	Kassel	Deutschland	51.302453	9.502835	www.ars-natura-stiftung.de/index.php/de/kunstwerk/172?c=27&ts=11		24 / 7 (ungenügender Schutz vor Witterung=nasse,wellige Bücher)	2017-05-23	2019-02-22	lesestunden.de
838	Kastellaun (RWE)	Allee 	56288		Deutschland	50.071481	7.442459			24 / 7	2017-05-23	2019-11-16	lesestunden.de
839	Kassel / Universität	Diagonale 10	34127	Kassel	DE	51.321767	9.50521			24 / 7	2017-05-23	2017-05-23	lesestunden.de
840	Katakombe	Treibgasse 26	63739	Aschaffenburg	DE	49.977249	9.143613			Mittwoch bis Freitag 14:00- 18:00 Uhr	2017-05-23	2017-05-23	lesestunden.de
841	Bücherschrank HD-Pfaffengrund	Schützenstraße 19	69123	Heidelberg	Deutschland	49.399478	8.648064			24/7 bei der Katholischen Kirche	2017-05-23	2019-09-17	lesestunden.de
842	Jülich / Kuba	Bahnhofstraße 14	52428	Jülich	DE	50.918406	6.367647			?	2017-05-23	2017-05-23	lesestunden.de
843	Bücherregal Rathaus Kempen	 1	47906		Deutschland	51.3643688476	6.41864955425			zu den Öffnungszeiten des Rathauses	2017-05-23	2019-12-01	lesestunden.de
844	Bücherschrank Kempten (Beginenhaus)	Burgstraße 3	87435		Deutschland	47.724466	10.321942			24/7	2017-05-23	2019-08-18	lesestunden.de
845	Bücherschrank Kernen/Rommelshausen	Stettener Straße 9	71394	Kernen im Remstal	Deutschland	48.8079127517	9.32104110718		Bürgerverein	24 / 7	2017-05-23	2019-08-18	lesestunden.de
847	Kerpen - Sindorf (RWE)	Kerpener Straße 34	50170	Kerpen	DE	50.906017	6.674227	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
848	Kerpen / Rathaus	Jahnplatz 1	50171	Kerpen	DE	50.873051	6.691235				2017-05-23	2017-05-23	lesestunden.de
849	KGS Neustadt	Leinstraße 85	31535	Neustadt am Rübenberge	DE	52.517726	9.461181		Hoelzchen@kgs-neustadt.com	7:30 - 16:00	2017-05-23	2017-05-23	lesestunden.de
850	KHG Freiburg-Wiehre	Lorettostraße 24	79100	Freiburg im Breisgau	DE	47.985208	7.842908			Während des Semesters Mo–Do: 8.00 -12.30 Uhr & 13.30 -16.30 Uhr Fr: 8.00 -12.30 Uhr & 13.30 -15.00 Uhr	2017-05-23	2017-05-23	lesestunden.de
851	Kinderbücherschrank Langen	Berliner Allee 31	63225	Langen (Hessen)	DE	49.990493	8.6489041	www.op-online.de/lokales/nachrichten/langen/buecherschrank-kinder-martin-luther-kirche-langen-4537942.html?cmp=defrss		00:00-24:00	2017-05-23	2017-05-23	lesestunden.de
852	Bücherregal Kirchen (Rathaus)	Lindenstraße 1	57548	Kirchen (Sieg)	Deutschland	50.8077822614	7.88093626499			24 / 7	2017-05-23	2020-02-17	lesestunden.de
854	Bücherregal KiTa Neuberg	Mühlstraße 	63543	Neuberg	Deutschland	50.200587	8.974746			zu den Öffnungszeiten der KiTa	2017-05-23	2019-08-23	lesestunden.de
855	Bücherschrank Kleehäuser FR-Vauban	Paul-Klee-Straße 8	79100	Freiburg im Breisgau	Deutschland	47.976697	7.821831			24/7	2017-05-23	2020-01-05	lesestunden.de
856	Bücherschrank Forchtenberg	Limesstraße 4	74670		Deutschland	49.279012	9.479806			24/7	2017-05-23	2019-08-17	lesestunden.de
858	Bücherschrank KA-Knielingen	Elsässer Platz 	76187	Karlsruhe	Deutschland	49.030401	8.341024			24 / 7	2017-05-23	2020-02-20	lesestunden.de
859	Köln - Ehrenfeld / Stammstraße	Körnerstraße 56-58	50823	Köln	DE	50.949694666	6.92314624786			24 / 7	2017-05-23	2017-05-23	lesestunden.de
861	Köln - Historisches Archiv	Heumarkt 14	50667	Köln	DE	50.934687	6.962151			während der Öffnungszeiten des Gebäudes (Mo. bis Fr. ca. 7 bis 20 Uhr)	2017-05-23	2017-05-23	lesestunden.de
865	Köln / GoltsteinForum	Goltsteinstraße 89	50968	Köln	DE	50.908054	6.970332				2017-05-23	2017-05-23	lesestunden.de
866	Köln / Graseggerstraße	Graseggerstraße 107	50737	Köln	DE	50.992508	6.924921				2017-05-23	2017-05-23	lesestunden.de
868	Köln / IKEA Godorf	Godorfer Hauptstraße 171	50997	Köln	DE	50.8618504299	6.97123289108			Mo - Do:10:00 bis 20:00,  Fr.: 10:00 bis 21:00,  Sa.: 10:00 bis 20:00	2017-05-23	2017-05-23	lesestunden.de
869	Köln / IKEA Ossendorf	Butzweilerstraße 51	50829	Köln	DE	50.984539	6.89773				2017-05-23	2017-05-23	lesestunden.de
870	Köln / Josef-Esser-Platz	Unter Kirschen 8	50827	Köln	DE	50.965557	6.895941			24 / 7	2017-05-23	2017-05-23	lesestunden.de
872	Köln / Mühlenbrunnen	Dellbrücker Hauptstraße 68	51069	Köln	DE	50.974796	7.074573			immer	2017-05-23	2017-05-23	lesestunden.de
873	Köln / Rathenauplatz	Roonstraße 45	50674	Köln	DE	50.931332	6.936977			24 / 7	2017-05-23	2017-05-23	lesestunden.de
874	Köln / Rheinauhafen	Anna-Schneider-Steig 8	50678	Köln	DE	50.923893	6.967109			24 / 7	2017-05-23	2017-05-23	lesestunden.de
876	Köln / Rolandstrasse	Rolandstraße 105	50677	Köln	DE	50.919773	6.954043			24 / 7	2017-05-23	2017-05-23	lesestunden.de
877	Köln / Ruhrorter Straße	Ruhrorter Straße 8	50735	Köln	DE	50.972137	6.966705			24 / 7	2017-05-23	2017-05-23	lesestunden.de
879	Köln / Zum Hedelsberg	Zum Hedelsberg 13	50999	Köln	DE	50.87458	7.02639			24 / 7	2017-05-23	2017-05-23	lesestunden.de
880	Köln-Mülheim / Bürgerpark	Berliner Straße 15-17	51063	Köln	DE	50.9720216759	7.01014637947			24 / 7	2017-05-23	2017-05-23	lesestunden.de
881	Köln-Bocklemünd	Lerchenweg 1	50829	Köln	Deutschland	50.972974	6.865935				2017-05-23	2020-03-08	lesestunden.de
882	Köln-Ossendorf	Peter-Michels-Straße 10	50827	Köln	DE	50.969833	6.91334				2017-05-23	2017-05-23	lesestunden.de
883	Köln-Porz	Josefstraße 7	51143	Köln	DE	50.884464	7.058024			24 / 7	2017-05-23	2017-05-23	lesestunden.de
884	Königswinter	Drachenfelsstraße 9	53639	Königswinter	DE	50.6738250511	7.19344854355			24/7	2017-05-23	2017-05-23	lesestunden.de
885	Bücherschrank Fairkauf Konstanz	Gartenstraße 48	78462		Deutschland	47.666521737	9.16770458221	https://www.caritas-konstanz.de/angeboteundhilfen/menschenarbeitgeben/fairkaufkonstanz/oeffentlicherbuecherschrank/oeffentlicherbuecherschrank	fairkauf-konstanz@caritas-kn.de	24 / 7	2017-05-23	2019-08-16	lesestunden.de
887	Korschenbroich (RWE)	Kirchplatz 6	41352	Korschenbroich	DE	51.190279	6.513041	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
888	Krautsand	Elbinsel Krautsand 36	21706	Drochtersen	DE	53.7536209664	9.38517808914				2017-05-23	2017-05-23	lesestunden.de
889	Kreuzau – Stockheim (RWE)	An der Tränke 9A	52372	Kreuzau	DE	50.756495	6.527546	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
890	Bücherschrank Kronach	Stadtgraben 	96317		Deutschland	50.23957	11.323808			24 / 7	2017-05-23	2019-08-21	lesestunden.de
891	Krumbach	Heinrich-Sinz-Straße 5	86381		Deutschland	48.245104	10.369117			Nur während des Literaturherbstes	2017-05-23	2019-11-10	lesestunden.de
892	Bücherregal Kulturforum Fürth	Würzburger Straße 4	90762	Fürth	Deutschland	49.4803346327	10.9822779894			während der Öffnungszeiten des Kulturforums	2017-05-23	2019-08-18	lesestunden.de
894	Kulturforum Alte Post	Promenadenstraße 73	41460	Neuss	DE	51.1970106	6.6903811	http//www.cafe-alte-post.de		Mo - Fr: 11 Uhr - 1 Uhr, Sa - So: 10 Uhr - 1 Uhr	2017-05-23	2017-05-23	lesestunden.de
895	Kulturstiftung des Kreises Schleswig-Flensburg	Suadicanistraße 1	24837	Schleswig	DE	54.517737	9.552108	www.schleswig-flensburg.de/Kultur-Bildung	04621-960112	Mo.-Do. 08:30-12:30, 13:30-16:00; Fr. 08:30-12:30	2017-05-23	2017-05-23	lesestunden.de
896	Kunst Cafe	Heuwaagstraße 5	91054	Erlangen	DE	49.5987787693	11.0024750233	www.kunstcafe-erlangen.de/		Mo. - Sa.  10.00 h bis 18.00 h	2017-05-23	2017-05-23	lesestunden.de
897	Kunst&Kulturwagen Frankfurt (Oder)	Große Scharrnstraße 59	15230	Frankfurt (Oder)	DE	52.3421302932	14.5542240143		Studierendenmeile e.V.; studierendenmeile@europa-uni.de	tägl. 11-16 (mindestens)	2017-05-23	2017-05-23	lesestunden.de
898	Kürten / Biesfeld	Neuensaaler Straße 2	51515	Kürten	DE	51.019718	7.244217			24 / 7	2017-05-23	2017-05-23	lesestunden.de
899	Bücherschrank Borkum	 	26757	Borkum	Deutschland	53.58802	6.65724			Kurhalle	2017-05-23	2019-08-24	lesestunden.de
900	Kürten	Marktfeld 1	51515	Kürten	DE	51.051849	7.267258			zu den Öffnungszeiten des Rathauses	2017-05-23	2017-05-23	lesestunden.de
901	Laatzen	Thiestraße 9	30880	Laatzen	DE	52.287584	9.823161			24 / 7	2017-05-23	2017-05-23	lesestunden.de
902	Laatzen	Am Lindenplatz 12-13	30880	Laatzen	DE	52.312169	9.789419			24 / 7	2017-05-23	2017-05-23	lesestunden.de
903	Ladenburg	Mühlgasse 3	68526	Ladenburg	DE	49.471717	8.607953			24 / 7	2017-05-23	2017-05-23	lesestunden.de
904	Landesgartenschau Zülpich (RWE)	Markt 3	53909	Zülpich	DE	50.6921182178	6.64721667767	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
906	Langen (Hessen), Bahnstraße	Bahnstraße 70	63225	Langen (Hessen)	DE	49.9904115699	8.66644799709			00:00-24:00	2017-05-23	2017-05-23	lesestunden.de
907	Langenhagen / CCL, Westpassage		30853	Langenhagen	DE	52.4396795	9.7386211				2017-05-23	2017-05-23	lesestunden.de
908	Langerwehe (RWE)	Hauptstraße 100-104	52379	Langerwehe	DE	50.8172899764	6.36136829853	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
909	Leben findet Stadt	Fleher Straße 151	40223	Düsseldorf	DE	51.198198	6.767213	www.lebenfindetstadt.de	info@lebenfindetstadt.de		2017-05-23	2017-05-23	lesestunden.de
910	Legden (RWE)	Kirchplatz 2	48739	Legden	DE	52.029766	7.104045	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
913	Lehrte-Aligse	Peiner Heerstraße 34	31275	Lehrte	DE	52.401684	9.974469			beschränkte Öffnungszeiten	2017-05-23	2017-05-23	lesestunden.de
914	Bücherschrank Leingarten	Kirchenplatz 1	74211		Deutschland	49.14319	9.123915			24/7	2017-05-23	2019-08-21	lesestunden.de
915	Lehrte-Sievershausen	John-F.-Kennedy-Straße 4	31275	Lehrte	DE	52.370644	10.128728			beschränkte Öffnungszeiten	2017-05-23	2017-05-23	lesestunden.de
917	Leichlinger Bücherschrank	Im Brückerfeld 4	42799	Leichlingen (Rheinland)		51.102945942434	7.0138974487761				2017-05-23	2017-05-29	lesestunden.de
918	Bücherzelle Autohaus Saxe, Torgauer Straße 312	Torgauer Straße 312	04347	Leipzig	Deutschland	51.366392	12.459323			24 / 7	2017-05-23	2019-11-25	lesestunden.de
920	Bücherschrank Leitershofen	 1	86391		Deutschland	48.349842969	10.8383023739			24 / 7	2017-05-23	2019-08-22	lesestunden.de
921	Lembruch (RWE)					52.525618	8.367655	bit.ly/innogycases		24 / 7	2017-05-23	2018-04-03	lesestunden.de
922	Lemgo / Waisenhausplatz	 	32657		Deutschland	52.02745532868	8.9009994640946		stadtbuecherei@lemgo.de	24/7	2017-05-23	2018-10-06	lesestunden.de
923	Lese & Lebe Buchhandlung - OBCZ	Waldfriedhofstraße 78	81377	München	DE	48.11259	11.50676		info@leseundlebe.de	Mo-Fr. 9.00 bis 18.30, Samstag 9.00 bis 13.00	2017-05-23	2017-05-23	lesestunden.de
924	Lese-Oase	Am Pappelgraben 64-68	49080	Osnabrück	DE	52.265538	8.028152		anton.asche@mhinac.de		2017-05-23	2017-05-23	lesestunden.de
925	Bücherregal Lennestadt	Postweg 	57368		Deutschland	51.104587	8.072305			24 / 7	2017-05-23	2020-02-17	lesestunden.de
927	Lesebaum / Büchersegel Karlshagen	Strandpromenade 8	17449	Karlshagen	DE	54.1219008311	13.8415074348	www.karlshagen.de/kontakt	Eigenbetrieb "Tourismus und Wirtschaft", Hauptstraße 4, 17449 Ostseebad Karlshagen	rund um die Uhr zugänglich	2017-05-23	2017-05-23	lesestunden.de
928	Bücherregal Schauspielhaus Linz	Promenade 39	4020	Linz	Österreich	48.30388	14.283364			Bücherregal im Lesefoyer Mo-Fr: 9-18 Uhr  Sa: 9-12:30 Uhr  sowie während der Vorstellungen	2017-05-23	2019-11-12	lesestunden.de
931	Lesesaal im Rathaus Rottach-Egern	Nördliche Hauptstraße 9	83700	Rottach-Egern	DE	47.690248	11.770338		über Rathausverwaltung	Mo - Fr 8-18 Uhr; Sa, So und Feiertags von 9 - 18 Uhr	2017-05-23	2017-05-23	lesestunden.de
932	Lesehaus im Dorfgärtle Pfrondorf	Maienfeldstraße 1	72074	Tübingen	DE	48.549125	9.110037	www.netz-pfrondorf.de		24/7	2017-05-23	2017-05-23	lesestunden.de
933	Lesesaal in Bibliothek / Rathaus Tegernsee	Rathausplatz 1	83684	Tegernsee	DE	47.709325	11.752651		Büchereipersonal	Mo - Fr 9 - 18 Uhr - Sa + So. 10 - 17 Uhr	2017-05-23	2017-05-23	lesestunden.de
934	Lesezeichen Salbke	Alt Salbke 51	39122	Magdeburg		52.071765484871	11.670616306365	www.bv-swf.de	Bürgerverein Salbke, Westerhüsen, Fermersleben / verein@bv-swf.de	Mo - Fr 10 - 14 Uhr, Di 17-19 Uhr, Do 14 - 16 Uhr	2017-05-23	2017-07-13	lesestunden.de
935	Leverkusen - Wildpark Reuschenberg	Auf dem Weierberg 6	51373	Leverkusen	DE	51.054371	6.9851		24/7		2017-05-23	2017-05-23	lesestunden.de
937	Leverkusen / Bruno-Wiefel-Haus	Kölner Straße 100	51379	Leverkusen	DE	51.061445	7.003669			zu den Öffnungszeiten	2017-05-23	2017-05-23	lesestunden.de
938	Leverkusen / Neulandpark	Nobelstraße 89	51373	Leverkusen	DE	51.037454	6.977383			24 / 7	2017-05-23	2017-05-23	lesestunden.de
939	Liederbach	Im Kohlruß 7	65835	Liederbach am Taunus	DE	50.126346	8.489138			24 / 7	2017-05-23	2017-05-23	lesestunden.de
940	Libri Migrandi - Bücher auf Reisen	Furtherhofstraße 1	41462	Neuss	DE	51.219036	6.658465	libri-migrandi.de	info@libri-migrandi.de	rund um die Uhr	2017-05-23	2017-05-23	lesestunden.de
941	Lila Bücherzelle der evang.-luthr. Gemeinde St. Matthäus	Rathenaustraße 3	91052	Erlangen	DE	49.5839701	11.007732			24 h an 7 Tagen	2017-05-23	2017-05-23	lesestunden.de
942	Linnich (RWE)	Rurstraße 14-16	52441	Linnich	DE	50.979689	6.269253	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
944	Literaturcafé Cafe Goldmund	Glasstraße 2	50823	Köln	DE	50.9512502	6.9199924	www.goldmundkoeln.de			2017-05-23	2017-05-23	lesestunden.de
945	Linkenbach / Gemeinschaftshaus	Kölner Weg 7	56317	Linkenbach	DE	50.5717148	7.5540977			24/7	2017-05-23	2017-05-23	lesestunden.de
946	Literatüüt Häslach (Wechselstandort)	Dorfstraße 28	72141	Walddorfhäslach	DE	48.597419	9.195766	www.fl-wh.de	Frauenliste Walddorfhäslach e.V.	24/7, wenn gerade dort	2017-05-23	2017-05-23	lesestunden.de
947	Literatüüt Walddorf (Wechselstandort)	Hauptstraße 1	72141	Walddorfhäslach	DE	48.587066	9.18229	www.fl-wh.de	Frauenliste Walddorfhäslach e.V.	24/7, wenn gerade dort	2017-05-23	2017-05-23	lesestunden.de
948	Lörrach / Senigalliaplatz	Tumringer Straße 213	79539	Lörrach		47.614605	7.660901			24 / 7	2017-05-23	2017-07-02	lesestunden.de
949	Lörrach-Stetten / Rathausgasse	Rathausgasse 2	79540	Lörrach	DE	47.601548	7.663975			24 / 7	2017-05-23	2017-05-23	lesestunden.de
950	Lotte (RWE), Holzschrank					52.275535364404	7.9166783764958	http://bit.ly/innogycases		24 / 7	2017-05-23	2018-03-01	lesestunden.de
951	Bücherschrank HL-St. Jürgen	Pelzerstraße 	23564	Lübeck	Deutschland	53.866216	10.70354			24 / 7	2017-05-23	2019-12-30	lesestunden.de
952	Bücherschrank HL-Lorenz Süd	Hansering 20a	23558	Lübeck	Deutschland	53.858037	10.664365			24 / 7	2017-05-23	2019-12-30	lesestunden.de
954	Ludwigshafen-Maudach	Höflichgässchen 9	67067	Ludwigshafen am Rhein	DE	49.456117	8.3807			nur bei Tageslicht / Privatgrund!	2017-05-23	2017-05-23	lesestunden.de
956	Bücherschrank Ludwigsstadt	 	96337		Deutschland	50.484712	11.388535			24 / 7	2017-05-23	2019-08-21	lesestunden.de
957	Lüneburg Book-Sharing	Wichernstraße 36	21335	Lüneburg	DE	53.2249912504	10.3985005617			24/7	2017-05-23	2017-05-23	lesestunden.de
958	Lukaskrankenhaus	Preußenstraße 84A	41464	Neuss	DE	51.190547	6.6731				2017-05-23	2017-05-23	lesestunden.de
960	Bücherkoffer TÜ-Lustnau	Dorfackerstraße 19	72074		Deutschland	48.530866	9.079857			Mo-Sa tagsüber (ca. 8-21 Uhr)	2017-05-23	2019-12-15	lesestunden.de
961	Lützelbach-Seckmauern	Am Graben 2	64750	Lützelbach	DE	49.789953	9.120926			feste Öffnungszeiten	2017-05-23	2017-05-23	lesestunden.de
963	Mainz / Karmeliterplatz	Christofsstraße 13	55116	Mainz	DE	50.002507	8.272438			24 / 7	2017-05-23	2017-05-23	lesestunden.de
965	Mainz-Bretzenheim	Bahnstraße 14	55128	Mainz	DE	49.9820266383	8.24575960636			24 / 7	2017-05-23	2017-05-23	lesestunden.de
966	Mainz-Laubenheim	Rüsselsheimer Allee 2	55130	Mainz	DE	49.964304	8.320872			24 / 7	2017-05-23	2017-05-23	lesestunden.de
968	Mainz-Neustadt	Taunusstraße 43	55118	Mainz	DE	50.012258	8.265464			24 / 7	2017-05-23	2017-05-23	lesestunden.de
970	Mannheim / Neumarkt	Alphornstraße 11	68169	Mannheim	DE	49.4991551777	8.46744418144			24 / 7	2017-05-23	2017-05-23	lesestunden.de
972	Markt Hellerau	Markt 8-9	01109	Dresden	DE	51.109864	13.761004			immer	2017-05-23	2017-05-23	lesestunden.de
973	Marktkauf Bad Salzuflen	Hoffmannstraße 17	32105	Bad Salzuflen	DE	52.076199	8.753545			Während der Öffnungszeiten des Marktkaufs	2017-05-23	2017-05-23	lesestunden.de
974	Marktkauf Espelkamp	Hindenburgring 3	32339	Espelkamp	DE	52.371807	8.62739			Während der Öffnungszeiten des Marktkauf	2017-05-23	2017-05-23	lesestunden.de
975	Marktkauf Hannover Vahrenwalder Straße	Vahrenwalder Straße 140	30165	Hannover	DE	52.398691	9.736735			Während der Öffnungszeiten des Marktkauf	2017-05-23	2017-05-23	lesestunden.de
976	Marl (RWE)	Loestraße 4	45768	Marl	DE	51.647721	7.082952	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
978	Meckenheim (RWE)	Markeeweg 12	53340	Meckenheim	DE	50.626945	7.038953	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
979	Bücherregal MGH Mikado	Franz-Mehring-Straße 20	15230	Frankfurt (Oder)	Deutschland	52.3445030417	14.5441603661	http://mikado-ffo.de		Mo-Fr. 08-19:00 Uhr	2017-05-23	2019-11-17	lesestunden.de
980	Bücherregal Nahrstedt (MGH)	Nahrstedter Dorfstraße 24	39576	Nahrstedt	Deutschland	52.578397	11.708615				2017-05-23	2019-11-24	lesestunden.de
981	Meisenheim - Odernheim (RWE)	Hintergasse 39	55571	Odernheim am Glan	DE	49.765397	7.705262	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
982	Bücherschrank Meitingen	Schloßstraße 2	86405		Deutschland	48.542199	10.852778			Mo u. Do: 15.00-19.00 Uhr ;  Di u. Fr: 10.00-14.00 Uhr.	2017-05-23	2019-08-17	lesestunden.de
983	Mensa der Beuth Hochschule für Technik Berlin	 	13353		Deutschland	52.5444	13.354686	www.studentenwerk-berlin.de/mensen/mensen_cafeterien/mensa_bht/index.html	mail@rze-bht.de	9 - 19 Uhr	2017-05-23	2019-08-24	lesestunden.de
984	Melle - Gesmold (RWE)	Zur Femlinde 10	49326	Melle	DE	52.210118	8.272973	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
986	Merzenich (RWE)	Bergstraße 2	52399	Merzenich	DE	50.8284628806	6.52469873428	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
987	Metelen (Innogy)	Schilden 1	48629	Metelen	DE	52.144264	7.213324	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
988	Mettingen (RWE)	Rathausplatz 2	49497	Mettingen	DE	52.316523	7.780675	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
989	Mettmann (RWE)	Steinesweg 2	40822	Mettmann	DE	51.257648105	6.95150792599	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
990	Michendorf	Langerwischer Straße 27A	14552	Michendorf	DE	52.31272	13.034122			24 / 7	2017-05-23	2017-05-23	lesestunden.de
992	Moabiter Bücherbank, Berlin-Moabit	Jagowstraße 24	10555	Berlin	DE	52.524016	13.334527				2017-05-23	2017-05-23	lesestunden.de
993	Moabiter Bücherbank, Berlin-Moabit	Dortmunder Straße 9A	10555	Berlin	DE	52.521626	13.336383				2017-05-23	2017-05-23	lesestunden.de
998	Moabiter Bücherbank, Berlin-Moabit / Otto-Spielplatz	Alt-Moabit 82A	10555	Berlin	DE	52.52536	13.336276				2017-05-23	2017-05-23	lesestunden.de
1000	Moabiter Bücherbank, Berlin-Moabit / Waschsalon	Gotzkowskystraße 13	10555	Berlin	DE	52.525008	13.32986				2017-05-23	2017-05-23	lesestunden.de
1001	Mommenheim / Zwerchgasse	Zwerchgasse 4-8	55278	Mommenheim	DE	49.882489	8.271205			24 / 7	2017-05-23	2017-05-23	lesestunden.de
1002	Bücherschrank Monheim (Busbahnhof)	Rathausplatz 	40789		Deutschland	51.090881979	6.8898922205			immer	2017-05-23	2019-12-01	lesestunden.de
1003	Bücherschrank Monheim-Baumberg	Von-Ketteler-Straße 	40789		Deutschland	51.1152997355	6.8897151947			24/7 Am Dorfplatz	2017-05-23	2019-09-07	lesestunden.de
1005	Bücherschrank Monheim (Eki-Haus)	Friedenauer Straße 17	40789		Deutschland	51.0882437256	6.89692497253			immer	2017-05-23	2019-09-07	lesestunden.de
1006	Bücherschrank Mühlacker	 4	75417		Deutschland	48.946491	8.84047			24/7	2017-05-23	2019-08-18	lesestunden.de
1007	Mühlheim an der Ruhr (RWE)	Düsseldorfer Straße 118	45481	Mülheim an der Ruhr	DE	51.40728	6.870309	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
1008	Mühlhausen / Thüringen	Puschkinstraße 8	99974	Mühlhausen/Thüringen	DE	51.20587	10.451825			Mo 10-18 Uhr/ Di-Fr 10-21 Uhr und Sa 14-21 Uhr	2017-05-23	2017-05-23	lesestunden.de
1009	Monschau (RWE)	Laufenstraße 35	52156	Monschau		50.556899540438	6.2398893758655	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-30	lesestunden.de
1010	Mülheim an der Ruhr (RWE)	Bachstraße 12	45468	Mülheim an der Ruhr	DE	51.426521	6.882652	bit.ly/innogycases		24 / 7	2017-05-23	2017-05-23	lesestunden.de
1011	Bücherschrank MS-Berg Fidel	 21	48153	Münster	Deutschland	51.92662	7.620875			24 / 7	2017-05-23	2019-11-19	lesestunden.de
1012	Bücherschrank Monheim (Ulla-Hahn-Haus)	Neustraße 	40789		Deutschland	51.0912155405	6.88783764839			immer	2017-05-23	2019-09-07	lesestunden.de
1015	Bücherschrank MS-Kuhviertel	 	48143	Münster	Deutschland	51.96531	7.621611			24 / 7	2017-05-23	2019-11-16	lesestunden.de
1016	Museum am Schölerberg	Klaus-Strick-Weg 12	49082	Osnabrück	DE	52.249287	8.069587	www.museum-am-schoelerberg.de/	foej@osnabrueck.de	während der Öffnungszeiten des Museums	2017-05-23	2017-05-23	lesestunden.de
1017	Bücherschrank Naila	Albin-Klöber-Straße 11	95119		Deutschland	50.331001	11.70354			24 / 7	2017-05-23	2019-08-21	lesestunden.de
1018	Bücherschrank Wallhausen	Am Freibad 	74599	Wallhausen	Deutschland	49.209937	10.068702			Beim Naturerlenisbad	2017-05-23	2019-08-20	lesestunden.de
