Source	Ort	Lage	Typ	Anmerkung	Seit	lat	lon	PLZ	Stadtbezirk	Land	BL	Kanton
de.wiki_in_Bayern	Hammelburg	 Am Sportzentrum 8	Telefonzelle „lesbar“	Organisiert von der Stadtbibliothek Hammelburg; nur während des Freibadbetriebes zugänglich	Juli 2014	50.1109223723127	9.89933353564725	97762				
de.wiki_in_Bayern	Hammelburg	 Bahnhofstraße 2	Kleinstbibliothek minibib 1	Initiiert von der Stadtbibliothek Hammelburg	Juli 2015	50.1155303	9.889888	97762				
de.wiki_in_Bayern	Hammelburg	 Westheim, gegenüber Feuerwehrhaus	Kleinstbibliothek minibib 2	Initiiert von der Stadtbibliothek Hammelburg	Juli 2015	50.1110021927344	9.89495625511622	97762				
de.wiki_in_Bayern	Haßfurt	 Floriansplatz, neben dem Parkscheinautomaten	Bücherschrank	Initiiert vom Lions-Club Haßberge[29]	8. Juni 2019	50.0316589480874	10.5110828777793	97437				
de.wiki_in_Bayern	Hausen	 Hauptstraße 74	alter Kühlschrank			49.869917	9.209495	63840				
de.wiki_in_Bayern	Helmbrechts (Oberfranken)	 Gustav-Weiß-Straße 2, Alte Weberei	Stahlschrank		2016	50.2375	11.718744	95233				
de.wiki_in_Bayern	Hof (Saale)	 Dr.-Wirth-Platz	Bücherregal		18. Apr. 2015	50.3199239	11.916497	95028				
de.wiki_in_Bayern	Hof (Saale)	 Fabrikzeile 21	Bücherregal	Im Bildungszentrum der VHS Landkreis Hof mit Sitzgelegenheiten und Getränken	1. Okt. 2012	50.3183746499257	11.9219298438207	95028				
de.wiki_in_Bayern	Hohenpeißenberg	 wechselnde Standorte	Telefonzelle	Nur in den Sommermonaten, wird betreut durch die Gemeinde- und Pfarrbücherei[30]	2016			82383				
de.wiki_in_Bayern	Hohenthann	 Rottenburger Straße / Ecke Gambacher Straße	Gelbe Telefonzelle	Initiiert, aufgestellt und betreut von der Hohenthanner Bürger- und Umweltliste (H-BUL)[31]	22. Okt. 2017	48.65955	12.09301	84098				
de.wiki_in_Bayern	Icking	 Mittenwalder Straße 6, vor dem Rathaus bzw. unterhalb der S-Bahn-Station	Bücherschrank	jederzeit zugänglich[32]	2014	47.9533652	11.4375275	82057				
de.wiki_in_Bayern	Illertissen	 Auf dem Parkplatz des Museums der Gartenkultur, Jungviehweide	Ehemaliges Bienenhaus	Betreiber ist die Stiftung Gartenkultur[33] Öffnungszeiten in den warmen Monaten 9–18 Uhr	2010	48.2404296	10.1324208	89257				
de.wiki_in_Bayern	Ingolstadt	 Grünstreifen vor der Kirche St. Matthäus (Schrannenstraße)	Schwarzes Bücherregal	Betrieben von der Evangelischen Gemeinde St. Matthäus	7. Juni 2018	48.76551	11.42566	85049				
de.wiki_in_Bayern	Kammerstein	 Rathausplatz (seitlich der Feuerwehr) im Kammersteiner Kultur-Kasten	Weißes „Billy“-Regal	Geöffnet außer an kritischen Tagen (Walpurgisnacht, Halloween)	5. Sep. 2013	49.292336	10.970125	91126				
de.wiki_in_Bayern	Karlsfeld	Krenmoosstraße	Weißes Bücherregal	Volkshochschule Karlsfeld, Mittelschule Karlsfeld, 3. Stock, vor dem vhs-Büro (Raum 307) werktäglich von 08:00 bis 21:00 Uhr zugänglich, auch Bookcrossing-Zone	2015	48.2271295	11.4775398	85757				
de.wiki_in_Bayern	Karlstadt	Marktplatz	Telefonzelle	Offener Bücherschrank am Marktplatz	2017	49.961264	9.764014	97753				
de.wiki_in_Bayern	Kaufbeuren	Sparkassenpassage in der Ludwigstraße		Offener Bücherschrank		47.878925131601	10.6207753757666	87600				
de.wiki_in_Bayern	Kelheim	 Regensburger Straße 15	Holzschrank mit Glastüren	ist auch als Offizielle Bookcrossing-Zone registriert[34]	3. Juli 2019	48.90891	11.88183	93309				
de.wiki_in_Bayern	Kelheim	 Wohnmobilstellplatz am Pflegerspitz	weinrot gestrichene Telefonzelle	„Die kleine Bücherei“		48.914967	11.876533	93309				
de.wiki_in_Bayern	Kempten (Allgäu)	 Beginenhaus, Burgstraße 3	Bücherschrank	Förderverein Beginenhaus Kempten e. V., eingebaut in einem ehemaligen Schaufenster des Beginenhauses[35]	17. Okt. 2012	47.724556	10.321972	87439				
de.wiki_in_Bayern	Kirchheim bei München	 Pfarrer-Caspar-Mayr-Platz	Bücherschrank		4. Juli 2019	48.176565	11.755347	85551				
de.wiki_in_Bayern	Kronach	 Marienplatz	BOKX 01 COR-TEN-Stahl/ESG	Gefördert durch den Lions Club	2009	50.2396332	11.3240035	96317				
de.wiki_in_Bayern	Lappersdorf	 Am Silbergarten 6, 93138 Lappersdorf	Bücherregal	Im Foyer der DAV-Kletterhalle	?	49.0427274	12.0858242	93138				
de.wiki_in_Bayern	Lauf a.d. Pegnitz	 Ecke Höllgasse/Johannisstraße; an der Pegnitzbrücke mit Schlossblick	Bücherschrank	betreut von den Altstadtfreunden Lauf	26. Sep. 2016[36]	49.5103	11.280833	91207				
de.wiki_in_Bayern	Laufach	 gegenüber Rathaus	Telefonzelle	bestückt durch die katholische öffentliche Bücherei Laufach[37]	Feb. 2020	50.01219	9.29753	63846				
de.wiki_in_Bayern	Leidersbach	 Nähe Bücherei	Telefonzelle		Juli 2017	49.901504	9.225806	63849				
de.wiki_in_Bayern	Leupoldsgrün	 Am Anger / Angerstraße	Stahlschrank		2020	50.294589	11.799339	95191				
de.wiki_in_Bayern	Lichtenberg	 Ferienpark	Holzhaus		Juni 2015	50.37274	11.67852	95192				
de.wiki_in_Bayern	Lohr am Main	 Stadtpark	Telefonzelle		2017	49.9943887	9.5717303	97816				
de.wiki_in_Bayern	Ludwigsstadt	 Marktplatz, Ecke Rathausgäßlein	BOKX 01 COR-TEN-Stahl/ESG	Gefördert durch den Lions Club	2009	50.48492	11.3886	96337				
de.wiki_in_Bayern	Mainaschaff	 An der Senne (vor dem evangelischen Gemeindezentrum)	Bücherschrank	betreut von der Frauen-Union Mainaschaff	Apr. 2020	49.98513	9.08074	63814				
de.wiki_in_Bayern	Marktbreit	im Schloss	Bücherkiste, Bücherständer	zu den Öffnungszeiten des Schlosses; Gaststätte im Erdgeschoss	Jan. 2010	49.6669409	10.143807	97340				
de.wiki_in_Bayern	Marktbreit, Ortsteil Gnodstadt	Hauptstraße 14	Bücherschrank	24 h geöffnet, barrierefreier Zugang	März 2020	49.637287	10.120331	97340				
de.wiki_in_Bayern	Marktheidenfeld	 Busbahnhof Adenauerplatz[38]	Ehemalige Schließfächer	„Buchbahnhof“	2011	49.8443474	9.6030676	97828				
de.wiki_in_Bayern	Mauern	Schloss Mauern[39]	Ehemalige Telefonzelle		2019	48.51629	11.89687	85419				
de.wiki_in_Bayern	Meitingen	 Schloßstraße 2	Bücherregal	Foyer der Bücherei Meitingen, während der Öffnungszeiten Mo. und Do. 15:00–19:00 sowie Di. und Fr. 10:00–14:00	2012	48.5421533	10.8527501	86405				
de.wiki_in_Bayern	Mering	 Marktplatz	Bücherschrankbank			48.2677757	10.9871455	86415				
de.wiki_in_Bayern	Miesbach	 Marktplatz, Parkplatz neben dem Maibaum (am Brunnen)	Ehemalige Telefonzelle	eingerichtet durch die Stadt Miesbach, Telefonzelle gestiftet vom Lions-Club	2018	47.7881081	11.8317457	83714				
de.wiki_in_Bayern	Mindelheim	 Lautenwirtsgäßchen, im Stadtpark „Schwesterngarten“	Bücherschrank	Eingerichtet durch den Literatursalon Mindelheim[40] Öffnungszeiten des Parks: März–Oktober, 08:00–20:00 Uhr	Sep. 2014	48.0500414	10.4920496	87719				
de.wiki_in_Bayern	Mittergars	 Schulstraße 1	Bücherecke	Dorfladen	2017	48.1516628	12.3305611	83559				
de.wiki_in_Bayern	Mühlbach	 Auf dem Kirchplatz in der Ortsmitte, neben dem Mühlbach	Holzhaus	Initiiert durch Erika Hladky, umgesetzt mit Hilfe von Bernhard May (Ortssprecher Mühlbach) und Dieter Gebelein (KGM)	Apr. 2013	49.021944	11.61705	92345				
de.wiki_in_Bayern	München-Allach	 Franz-Nißl-Straße 41, 80999 München	Bücherschrank	Öffentlicher Bücherschrank im Vollcorner BIO-Markt, Öffnungszeiten: Mo–Sa 08–20 Uhr	2017	48.1913074	11.4628469446262	80999				
de.wiki_in_Bayern	München-Au	 Am Herrgottseck 2, Zugang über die Sammtstraße (Fußweg)	Bücherschrank	Bürgerinitiative	Feb. 2017	48.12721	11.58482	81669				
de.wiki_in_Bayern	München-Berg am Laim	Grüner Markt	Bücherschrank		2020	48.1294375	11.6315422	81673				
de.wiki_in_Bayern	München-Bogenhausen	 Cosimastraße 5, neben dem Cosimawellenbad[41]	Bücherschrank	Öffentliche Bücherschränke Bogenhausen e. V.[42]	3. Okt. 2017	48.154821	11.62943	81925				
de.wiki_in_Bayern	München-Fasanerie	Am Blütenanger 71[43]	Bücherschrank	FfE	17. Sep. 2020	48.20085	11.5103001	80995				
de.wiki_in_Bayern	München-Giesing	Tegernseer Landstraße 155/ Spixstraße, vorm Spix, Mini-Museum für Poesie	Bücherschrank	Poesieboten e. V.	7. Sep. 2019	48.110509	11.578534	81539				
de.wiki_in_Bayern	München-Haidhausen	 Wörthstraße 42	Bücherschrank	Betrieben durch das „Haus der Eigenarbeit“[44] Öffnungszeiten: Di–Fr 15–21 Uhr und Sa 12–18 Uhr	2014	48.1289	11.602271	81667				
de.wiki_in_Bayern	München-Isarvorstadt	 Ehrengutstraße 15	Bücherschrank	Glockenbachwerkstatt e. V.[45]	21. Juli 2018	48.121322	11.560311	80469				
de.wiki_in_Bayern	München-Laim	 Agnes-Bernauer-Straße 89	Bücherschrank	Initiativgruppe Bücherschrank[46]	26. Juli 2018	48.139528	11.499917	80687				
de.wiki_in_Bayern	München-Maxvorstadt	 einst in der Akademiestraße, auf der Bookbench (bis 2016)	Metallkoffer		Abgängig seit 11. Juli 2016	48.15256	11.58039	80799				
de.wiki_in_Bayern	München-Maxvorstadt	 Rudi-Hierl-Platz	Bücherschrank	Träger: Offene Bücherschränke Maxvorstadt e. V.[47]	28. Juli 2018	48.148569	11.55903	80333				
de.wiki_in_Bayern	München-Moosach	 Bunzlauerstraße 46	Bücherschrank	Träger: Kulturverein DIE LINIE 1	2016	48.180963	11.510188	80992				
de.wiki_in_Bayern	München-Neuhausen	 Waisenhaus-/ Ecke Ruffinistraße	Bücherschrank	[48]	1. Juli 2018	48.156594	11.531477	80637				
de.wiki_in_Bayern	München-Neuperlach	Quiddestraße, neben der Lätarekirche	Bücherschrank (Telefonzelle)	Junge Arbeit Neuperlach	Sep. 2020			81735				
de.wiki_in_Bayern	München-Pasing	 Rathausplatz vor dem Rathaus Pasing	Bücherschrank	Träger: Kulturforum München-West e. V.	23. Apr. 2016	48.146848	11.461815	81241				
de.wiki_in_Bayern	München-Ramersdorf	 Berger-Kreuz-Straße gegenüber Hausnummer 59	Bücherschrank	Kleines Bücherschrankerl		48.1115	11.627	81735				
de.wiki_in_Bayern	München-Schwabing-West	 Nordbad, an der Ecke Schleißheimer-/Elisabethstraße	Bücherschrank	offene Bücherschränke Schwabing-West e. V.[49]	13. Dez. 2013	48.160034	11.563382	80797				
de.wiki_in_Bayern	München-Schwabing-West	 Quartier Ackermannbogen, Petra-Kelly-Straße	Bücherschrank	offene Bücherschränke Schwabing-West e. V.[49]	vor 28. Aug. 2017[50]	48.163686	11.556622	80797				
de.wiki_in_Bayern	München-Schwanthalerhöhe	 Ligsalzstraße 13	Bücherschrank	Lesecafé Westend[51]	24. März 2018	48.137093	11.5424	80339				
de.wiki_in_Bayern	München-Sendling-Westpark	 Partnachplatz	Bücherschrank	Träger: Offene Bücherschränke Sendling-Westpark e. V., gefördert vom Bezirksausschuss 7 Sendling Westpark[52][53]	9. Juli 2016	48.11681	11.52661	81373				
de.wiki_in_Bayern	München-Solln	 Herterichstraße	Bücherschrank		7. Dez. 2019	48.0782988	11.5077831	81477				
de.wiki_in_Bayern	München-Thalkirchen	 Thalkirchner Platz	Bücherschrank	Träger: Offene Bücherschränke im 19. Stadtbezirk e. V.[54]	26. Aug. 2017	48.100773	11.54712	81371				
de.wiki_in_Bayern	München-Untergiesing	 Sachsenstraße 2 (in der Baumschule Bischweiler)	Bücherbox	Kleine Bücherbox vor dem Giftgarten in der Baumschule Bischweiler	2016	48.1191	11.56571	81543				
de.wiki_in_Bayern	München-Untergiesing	Humboldtstraße beim Kolumbusplatz, frühere Bushaltestelle, bei der Eisenbahnbrücke, kurz bevor es den Giesinger Berg hochgeht	Telefonzelle	Bürgerinitiative Mehr Platz zum Leben[55]	12. Dez. 2019	48.1185	11.5768	81543				
de.wiki_in_Bayern	München-Waldperlach	Waldheimplatz, auf der Raseninsel gegenüber Waldheimplatz Nr. 60	Bücherschrank	Initiator und „Betreiber“ ist der Verein „Leben in Waldperlach – Verein für nachbarschaftliches Leben in Waldperlach e. V.“.	März 2019	48.080762	11.672011	81739				
de.wiki_in_Bayern	Murnau am Staffelsee	 Am Forsteranger (Parkplatz)	Bücherschrank	Projekt der 5. Ganztagesklasse der Christoph-Probst-Mittelschule der Künstler Johannes Volkmann und Nana Klaas[56]	8. Okt. 2019	47.679253	11.203375	82418				
de.wiki_in_Bayern	Naila	 Albin-Klöber-Straße 11	Telefonzelle	Vor der Grundschule	Juli 2014	50.3311077300597	11.7027466226835	95119				
de.wiki_in_Bayern	Naila	 Marktplatz 8, neben dem Rathaus	Bücherregal	Im Foyer der m8-Diakonie am Marktplatz Montag bis Donnerstag ganztägig geöffnet, Freitag unregelmäßig besetzt	März 2014	50.3296863	11.7085106	95119				
de.wiki_in_Bayern	Neuburg an der Donau	 Spitalplatz	Bücherschrank	Beleuchteter gläserner Bücherschrank	2018	48.735917	11.184611	86633				
de.wiki_in_Bayern	Neufahrn bei Freising	 Marktplatz	Bücherschrank	Vom Ortsverband von Bündnis 90/Die Grünen gestiftet[57]	Okt. 2019	48.3168180982965	11.660139879633	85375				
de.wiki_in_Bayern	Neuried	 Marktplatz	Telefonzelle	Gestiftet von Bündnis 90/Die Grünen Neuried,[58] betreut von der Bücherei und den Grünen	Juni 2018	48.0930697	11.4652888	82061				
de.wiki_in_Bayern	Neustadt bei Coburg	Arnoldplatz	Metallschrank verglast	Öffentlicher Bücherschrank mit Kinderfach[59]	März 2016	50.328675	11.123116	96465				
de.wiki_in_Bayern	Niederaichbach	 Pfarrer-Häberl-Platz 6	Bücherschrank	im ehemaligen Eingangsbereich des Kindergartens, rund um die Uhr zugänglich[60]	Aug. 2020	48.60612	12.31645	84100				
de.wiki_in_Bayern	Nördlingen	 Fußgängerzone / Löpsinger Straße	Metallschrank mit Sicherheitsglas	Initiative des Stadtmarketingvereins[61]	Mai 2015	48.852683	10.4908	86720				
de.wiki_in_Bayern	Nürnberg-Altenfurt Nord	 TSV Altenfurt	Bücherregal			49.409598	11.164191	90475				
de.wiki_in_Bayern	Nürnberg-Altstadt (St. Sebald)	 Egidienplatz	Bücherschrank	Aufgestellt von der Bürgerstiftung Nürnberg	29. Apr. 2016	49.45675	11.0813	90403				
de.wiki_in_Bayern	Nürnberg-Bärenschanze	 Veit-Stoß-Platz	Bücherregal	Aufgestellt von der Bürgerstiftung Nürnberg	21. Juli 2014	49.451485	11.053314	90429				
de.wiki_in_Bayern	Nürnberg-Dutzendteich	 Eingangsbereich des Gutmann am Dutzendteich	Bücherregal	nur zu den Öffnungszeiten zugänglich		49.435283	11.116664	90478				
de.wiki_in_Bayern	Nürnberg-Eberhardshof	 Leiblsteg	Telefonzelle	Aufgestellt von der Bürgerstiftung Nürnberg	22. Juni 2016	49.457553	11.027817	90431				
de.wiki_in_Bayern	Nürnberg-Schoppershof	 Martin-Richter-Straße	Bücherregal	Aufgestellt von der Bürgerstiftung Nürnberg	28. Sep. 2017	49.460649	11.095333	90431				
de.wiki_in_Bayern	Nürnberg-St. Johannis	 Bielingplatz	Bücherregal	Aufgestellt von der Bürgerstiftung Nürnberg	20. Aug. 2020	49.463888	11.066725	90419				
de.wiki_in_Bayern	Obernburg am Main	 An der Mainbrücke	Metallschrank	LeseZeichen – Förderverein der Stadtbücherei Obernburg e. V.[62]	10. Mai 2018	49.841602	9.149052	63785				
de.wiki_in_Bayern	Oberschleißheim	 Am Hirtenbrunnen (Nordseite S-Bahnhof)	Bücherschrank (angemalt als Buch)	Projektgruppe der „Lokalen Agenda 21 Kinder & Jugend“	Juli 2014	48.258267	11.55745	85764				
de.wiki_in_Bayern	Oberstaufen	 Hugo-von-Königsegg-Straße	Gondel			47.554152	10.020971	87534				
de.wiki_in_Bayern	Obertraubling	 Regensburger Straße, Bushaltestelle an der Kirche	Metallregal mit Plexiglas, integriert in Buswartehäuschen	Bund für Umwelt und Naturschutz Deutschland Ortsgruppe Obertraubling[63]	Mai 2018	48.966833	12.165533	93083				
de.wiki_in_Bayern	Olching, Ortsteil Geiselbullach	Schulstraße, Biergarten des TSV-Vereinsheims	Ausrangierter Getränkekühlschrank	24/7 zugänglich	Juni 2020			82140				
de.wiki_in_Bayern	Petershausen	Im überdachten Durchgang der Schule am Pfarrangerweg	Bemalter Stahlschrank	24/7 zugänglich, aufgestellt von der Agenda-21-Gruppe in Petershausen	Dez. 2020	48.4077815	11.4710116	85238				
de.wiki_in_Bayern	Pielenhofen	Klosterstraße 10, ehem. Kloster Pielenhofen; Marktplatz	Telefonzelle	Aufgestellt von der Gemeinde Pielenhofen	Mai 2019	49.0729427	11.9569773	93188				
de.wiki_in_Bayern	Poing	 Marktstraße, am Marktplatz	Umgebaute Marktbude	Ursprünglich einige Meter entfernt eingerichtet; Umzug in das jetzige Häuschen am 21. September 2018[64]	9. Sep. 2014	48.1723	11.80883	85586				
de.wiki_in_Bayern	Pondorf (Altmannstein)	 Windener Straße (Bushäuschen)		„Buch-Haltestelle“, initiiert und aufgebaut durch Gerhard Strobel, Pondorf	Nov. 2013	48.943586	11.563025	93336				
de.wiki_in_Bayern	Possenhofen (Pöcking)	Steg 1  _ Kurt-Stieler-Straße 58, Possenhofen:  _ Beach-Bar und Kiosk direkt am Starnberger See	ehemaliger Kühlschrank (entkernt)	Aufgestellt auf Eigeninitiative von der Gruppe „Starnberger Bücherschrank“. _ Bemalt von Anja Moritz	Juli 2019	47.9649254	11.3205983	82343				
de.wiki_in_Bayern	Pyrbaum	 im Schlossgraben	Vitrine	Bürgerschaftliches Engagement Schlossgraben (BES)	28. Okt. 2018	49.29755	11.284267	90602				
de.wiki_in_Bayern	Regensburg	 Im unteren Foyer der Zentralbibliothek (Ebene 5)	Bücherregal	Universität Regensburg, zugleich Bookcrossing-Zone	März 2012			93053				
de.wiki_in_Bayern	Regensburg	 Seybothstraße 2, im Eingangsbereich der Bibliothek	Bücherregal	Bibliothek der Hochschule Regensburg (Mo–Fr 08:00–22:00 Uhr, Sa 09:00–20:00 Uhr), zugleich Bookcrossing-Zone	Aug. 2011	49.0029	12.0957	93053				
de.wiki_in_Bayern	Regensburg	 Wahlenstraße 17, 93047 Regensburg	Bücherregal	Im Zwischenbereich von Café und PopUp-Workshop-Raum vom Degginger	?	49.0191822	12.0955982	93047				
de.wiki_in_Bayern	Regensburg-Stadtamhof	 Beim Andreasstadl	Telefonzelle	Eingerichtet von Studenten der OTH Regensburg[65]	Jan. 2017	49.024083	12.100583	93059				
de.wiki_in_Bayern	Reichertshausen a.d. Ilm	 Inselweg 1	Rechtes Bücherregal beim Empfang: Bücher zu verschenken (linkes Regal: Bücher zum Verkauf)	Gemeindebücherei. Öffnungszeiten beachten: Di 16-19 h, Mi 9-12 h, Fr 15-19 h, Sa 10-13 h.		48.4647184	11.5067605	85293				
de.wiki_in_Bayern	Riegsee	 Gemeindeamt Riegsee, Dorfstr. 35	Telefonzelle	Kinder-Ferienprojekt der Initiatoren Jörg Steinleitner und Johannes Volkmann	Aug. 2016[66]	47.699225	11.2342	82418				
de.wiki_in_Bayern	Röthenbach an der Pegnitz	 Vor dem Mehrgenerationenhaus	Offener Schrank	Stadtzentrum	2011			90552				
de.wiki_in_Bayern	Saal an der Donau, Ortsteil Mitterfecking	 Saaler Straße	Gemauertes Bücherhäuschen	neben einer Bushaltestelle	Juli 2015[67]	48.878233	11.94795	93342				
de.wiki_in_Bayern	Sarching (Gemeinde Barbing)	Am Kirchplatz bei der öffentlichen Anschlagtafel der Gemeinde Barbing	Metallaktenschrank	Initiative: Christa Karl, Christine Kroschinski; Spende: Andreas Gröschl; Montage: Heinz Kroschinski und Andreas Gröschl; Erstbefüllung: Christa Karl und Andreas Gröschl[68][69]	3. Apr. 2021			93092				
de.wiki_in_Bayern	Schönau	 Baron-Riederer-Straße 18[70]	rot gestrichener Verteilerkasten			48.4879885378987	12.8287094154157	84337				
de.wiki_in_Bayern	Schongau	 Marienplatz beim Finanzamt[71]	Gelbe Telefonzelle	im April 2017 und April 2020 durch Brandstiftung zerstört; im Dezember 2017 und Oktober 2020 jeweils neu aufgestellt	29. Nov. 2014	47.8115873	10.8975155	86956				
de.wiki_in_Bayern	Schrobenhausen	 Lenbachstraße	Bücherschrank	„LesePunkt“ heißt der erste öffentliche Bücherschrank der Region	Mai 2016	48.5615245	11.2646878	86529				
de.wiki_in_Bayern	Schwabach	 Markgrafenstraße 12, Schwabach	Bücherregal	Regal im Eingangsbereich der Sparkasse im Ortsteil Unterreichenbach	2017	49.3290482	10.9944178	91126				
de.wiki_in_Bayern	Schwabach	Königsplatz 29 b	Künstlerisch gestaltetes Büchertausch-Regal tauschmich	Im Foyer der Stadtbibliothek[72][73]	2011	49.3281122	11.0201054	91126				
de.wiki_in_Bayern	Schwabbruck	 Dorfstraße Ecke Ingenriederstraße	alte Telefonzelle	zugleich Bookcrossing-Zone(Webseite: www.buchhaltezelle.de) täglich 7-22 Uhr	Dez. 2019	47.82558	10.83405	86986				
de.wiki_in_Bayern	Schwabmünchen	 Holzheystraße 18, beim Eingang der Stadtbücherei[74]	Telefonzelle		Dez. 2017	48.180889	10.76178	86830				
de.wiki_in_Bayern	Schwarzenbach am Wald	 Zeppelinstraße, Obergeschoss über dem Landgasthaus Döbraberg	Bücherregal	Im Vorraum der Stadtbücherei, Dienstag 15:00–17:00 Uhr, Donnerstag 15:00–18:30 Uhr	März 2013	50.2863615	11.6281597	95131				
de.wiki_in_Bayern	Schweinfurt	 Zeughausplatz	Telefonzelle	Zeughaus	Dez. 2015	50.0462116	10.2301779	97421				
de.wiki_in_Bayern	Sonthofen	Fußgängerzone Grüntenstraße	Bücherschrank	Höhe Café Elsässer, in der Nähe des Brauereigasthofs Hirsch		47.5124381	10.2790122	87527				
de.wiki_in_Bayern	Soyen			In der Raiffeisenbank	2012	48.1086017	12.2095384	83564				
de.wiki_in_Bayern	Stadl/Unterreit	  Hauptstr. 3, Unterreit	Bücherregal	In der Raiffeisenbank	März 2021	48.12765	12.31662	83567				
de.wiki_in_Bayern	Starnberg	  Vor dem Seebad Starnberg, Strandbadstraße 17, Starnberg	Holzvitrine	Aufgestellt von der Stadt Starnberg, zusammen mit der Gruppe „Starnberger Bücherschrank“	Okt. 2019	47.9986875	11.3539232	82319				
de.wiki_in_Bayern	Starnberg	 Kirchplatz.   Bei Eiscafé „Eiswerkstatt“	Holzvitrine	Aufgestellt von der Stadt Starnberg, zusammen mit der Gruppe „Starnberger Bücherschrank“	Okt. 2019	47.9982633	11.3399077	82319				
de.wiki_in_Bayern	Starnberg, Ortsteil Percha	  Seestub’n Percha, Schiffbauerweg 20, Starnberg-Percha.  Restaurant, Bar und Kiosk direkt am Starnberger See	ehemaliger Kühlschrank (entkernt)	Aufgestellt auf Eigeninitiative von der Gruppe „Starnberger Bücherschrank“, bemalt von Anja Moritz	Juli 2019	47.9955967	11.3572645	82319				
