Adresse	Code_Postal	Ville	Pays	Remarque	Source	lat	lon
Rue Bernard Picoult	35320	Crevin	France	La boîte se trouve juste en face de l entrée de la boulangerie Le Moulin Crevinois.	boite-a-lire.com	47.9373379	-1.6629217
Le Bourg	15170	Sainte-Anastasie	France	Au coeur du village,  des livres confortablement installés dans une ancienne cabine téléphonique vous attendent.	boite-a-lire.com	45.172681	2.970616
Senilhes	15130	Arpajon-sur-Cère	France	Contre la salle polyvalente, à côté des casiers à pain.Cette petite boîte à livre rouge a fait son apparition il y a quelques semaines.	boite-a-lire.com	44.854054	2.456862
Ecole du Bex d Ytrac	15130	Le Bex d Ytrac	France	Elle se trouve entre l école et l'église, pleine à craquer, elle n'attend que de nouveaux adeptes. Un banc est mis à disposition mais vous pouvez également vous installez dans l'herbe ou sur les bancs derrière l'église.	boite-a-lire.com	44.8798423	2.3849855
Cora sarreguemines 50 rue de bitche	57200	Sarreguemines	France	La boîte à livres est situé devant les caisses près de la presse	boite-a-lire.com	49.1170455	7.0935597
2 rue du maire massing	57200	Sarreguemines	France	Fixée au mur de la mairie juste à côté de la porte d entrée	boite-a-lire.com	49.10984	7.0706194
rue du général de gaulle. Place du panetier du roy	76240	BELBEUF	France	Boite à livres voulue et imaginée par les enfants du conseil municipal des enfants de Belbeuf. Située sur la place du village, à proximité du café de Belbeuf.	boite-a-lire.com	49.4155727	1.1410342
Parc du Bois Joli	14830	LANGRUNE SUR MER	France		boite-a-lire.com	49.3245182	-0.3707333
2566 Quai de Versailles	44000	Nantes	France	Petites boîtes à livres cachées dans deux troncs d arbres coupés. Une est dédiée aux enfants.	boite-a-lire.com	47.2258144	-1.5554311
21 avenue Alexandre Goupil	44700	Orvault	France	Grande cabine téléphonique anglaise. Grande variété de livres pour tous âges et tous les goûts.	boite-a-lire.com	47.2529081	-1.5958714
La Poste	48200	St Chély d'Apcher	France	En bordure du petit parc derrière la Poste, sous un abri bus	boite-a-lire.com	44.8030663	3.2764742
Le Vernet	48140	Le Malzieu Forain	France	Les livres sont dans l'ancien four à pain au centre du village	boite-a-lire.com	44.838181	3.375903
rue Jacqueline Bret-André	30200	Bagnols-sur-Cèze	France	Dans l'aire de jeux Bret-André : 2 boîtes.	boite-a-lire.com	44.155705	4.614432
Montée des Oliviers	30200	Bagnols-sur-Cèze	France	Devant l'école Maria Montessori	boite-a-lire.com	44.156607	4.6280682
2 route de Montargis	89120	Dicy	France	Devant la Mairie	boite-a-lire.com	47.9333637	3.1061189
avenue de Boutiny	06530	Peymeinade	France	Située dans la petite galerie marchande du buraliste qui a mis gracieusement  une vitrine à disposition pour les livres.	boite-a-lire.com	43.6438098	6.8831277
56 rue Roustaing	33400	TALENCE	France	A l'entrée du parc Curval	boite-a-lire.com	44.8174939232523	-0.589651465415955
Route de Lalizolles	03420	sussat	France		boite-a-lire.com	46.152894	3.064905
25 route des moulins	63320	Montaigut le blanc	France	Dans la cabine téléphonique et l'abris de bus	boite-a-lire.com	45.5855385991332	3.09190034866333
Avenue de Clermont	15200	Mauriac	France	Boîte à lire fixée sur le mur à l'angle de la rue des Roses et l'avenue de Clermont	boite-a-lire.com	45.2197255	2.3363965
rue de la mairie	50300	VAINS	France	Sous l'abribus face à la mairie	boite-a-lire.com	48.6818205	-1.4125788
11 rue Donnery	45430	Mardié	France	Cabine téléphonique rouge à coté du point information tourisme	boite-a-lire.com	47.8922416	2.0534686
73 rue Anatole France	37700	St-Pierre-des-Corps	France	Petit parc angle rue Anatole France avenue Stalingrad	boite-a-lire.com	47.3872064	0.7228799
Avenue du lac	40160	Gastes	France	Elle est entre la laverie et le vival	boite-a-lire.com	44.327355	-1.1469419
Rue du pimpin	33310	Lormont	France	Boîte à lire Blanche Situé juste à côté du feu Rouge !	boite-a-lire.com	44.8753684	-0.5314031
Résidence golfe du valinco, Olmeto plage	20113	Olmeto	France	Petite boite à lire au rond point du Motel et du Spar, à 25 mètres de la plage, pratique pour une petite lecture les pieds dans l'eau.	boite-a-lire.com	41.6990639787992	8.84095251560211
Rue du Centre	22100	Trelivan	France	Située en face de la boulangerie	boite-a-lire.com	48.4323822	-2.1198944
Place Jeanne Albertine	14610	Cambes en Plaine	France	Située sur la place devant l'épicerie	boite-a-lire.com	49.2324848	-0.3847317
Avenue maréchal joffre	66000	Perpignan	France	A proximité de la mairie de quartier et du parc Després	boite-a-lire.com	42.7072272040531	2.89139986038208
Place de l Église	63260	Thuret	France	Boite à livres gérée par la bibliothèque de Thuret. Dans le jardin de la mairie, dans un frigo.	boite-a-lire.com	45.9699617	3.2573985
Centre commercial Carrefour, 1 rue des abattoirs	38120	Saint-Egrève	France	Dans la partie droite de la galerie marchande, en face du magasin Etam	boite-a-lire.com	45.2395437	5.6636431
Sur la croix	25270	Crouzet-Migette	France	Arrêt de bus	boite-a-lire.com	46.9564139287959	6.01169943809509
Place de la mairie	73350	Champagny en Vanoise	France	A côté de la mairie.	boite-a-lire.com	45.4547979	6.692988
Site Médiéval	42110	SALT EN DONZY	France	Sur le parking du se Site Médiéval de Donzy  à 1,9 km du centre bourg de Salt en Donzy, en bordure d'une petite rivière, la Charpassonne.	boite-a-lire.com	45.747701	4.2824065
Place du général de Gaulle	84530	Villelaure	France	Un ancien abri-bus transformé et décoré par des enfants en Arrêt-VilleLivres	boite-a-lire.com	43.7051229	5.4306141
grande rue	80130	Bourseville	France		boite-a-lire.com	50.1053316929706	1.52379512786865
Parc Pablo Neruda	94800	Villejuif	France	Située à deux pas du kiosque	boite-a-lire.com	48.79114	2.363604
Avenue du fort	92120	Montrouge	France	Située à l'entrée du square Robert Doisneau	boite-a-lire.com	48.8113188	2.3233094
72 rue Pierre Brossolette	95200	Sarcelles	France	Le Livre-Echange est un équipement culturel fonctionnant sur le principe des boîtes à livres, où les habitants peuvent s'échanger des ouvrages. Plus d'infos sur www.sarcelles.fr	boite-a-lire.com	48.9931164	2.3769397
Mairie de Marzens	81500	Marzens	France		boite-a-lire.com	43.6522242	1.8409365
24 rue Cagnard	80000	Amiens	France	Au croisement entre rue Cagnard et rue de Vignacourt	boite-a-lire.com	49.904028	2.2883277
Place de la République	64400	LEDEUIX	France	A côte de la Mairie, adossée à l'abri de bus.	boite-a-lire.com	43.21652	-0.6204269
place Guillaume Douarre	63200	Yssac la Tourette	France	Dans le parc de la mairie	boite-a-lire.com	45.9341022152996	3.09151947498322
office de tourisme	63140	Châtelguyon	France		boite-a-lire.com	45.9195492	3.0729256
Square Jean Moulin	78300	Poissy	France	A l'angle de l'avenue F. Lefebvre et de la rue de la Bruyère, près des jeux pour enfants	boite-a-lire.com	48.9258583308779	2.04968512058258
Arbre de la liberté / 8 mai 1945, rue Molly Sabata	38550	Sablons	France	Boîte plutôt moyenne, d'environ 50 livres. A droite du portail d'entrée	boite-a-lire.com	45.3128726050398	4.77894008159638
Rue des écoles	73370	Le Bourget du lac	France	Juste en face de l'école	boite-a-lire.com	45.648499	5.858316
PARC DE LA VERRERIE	71200	LE CREUSOT	France	Espace jeux pour enfants	boite-a-lire.com	46.8054353	4.4231665
11 PLACE SCHNEIDER	71200	LE CREUSOT	France	En face de l'hôtel-restaurant LE CREUSOT HÔTEL	boite-a-lire.com	46.8056507	4.4206234
Avenue Jean Jaurès, centre social	38150	Roussillon	France	Grande boîte, avec un grand choix. Elle se trouve devant le centre social	boite-a-lire.com	45.3651054	4.8048868
Rue Urbain de Quelen	29460	Hanvec	France		boite-a-lire.com	48.3276569	-4.1596044
Place Lafue	75006	Paris	France	Rue Notre-Dame des Champs	boite-a-lire.com	48.8447898	2.3290231
Place de l'Eglise	45360	Cernoy en Berry	France		boite-a-lire.com	47.5399419	2.6609785
Gorges du Tarn	48320	Quezac	France	Dans l'ancien local de ramassage scolaire, une boîte à livre en dur à deux pas de l'église.	boite-a-lire.com	44.3713819	3.524454
7 avenue du général leclerc	94700	Maisons-Alfort	France	De couleur rouge	boite-a-lire.com	48.8153861	2.4213448
Casino	20220	Île Rousse	France	A la sortie du Casino, près des caisses, il y a une petite caisse de livres en libre service !	boite-a-lire.com	42.6326037	8.9380841
98 rue du Nideck	67280	Oberhaslach	France	Sur le parking de l?auberge cascade du Nideck	boite-a-lire.com	48.5694964	7.2855575
41 RUE GRANDE RUE	72000	LE MANS	France	PLACE SUR LA PLACE PRES DE LA MAISON DU PILIER  ROUGE ET DU SQUARE	boite-a-lire.com	48.0084332	0.196894
PLACE PRINCIPALE HAUTES METARIES PRES DU SALON DE COIFFURE	72700	ALLONNES	France	PLACE SUR LA PLACE PRINCIPALE DES HAUTES METAIRIES JUSTE DERRIERE LE SALON DE COIFFURE	boite-a-lire.com	47.968893	0.159363
esplanade nelson mandela	72700	ALLONNES	France	PLACE SUR LA PLACE DE LA MAIRIE A COTE DES ESCALIERS	boite-a-lire.com	47.9685165	0.1606676
PLACE DE L EGLISE	35530	NOYAL SUR VILAINE	France		boite-a-lire.com	48.1108445	-1.4816488
Place de l église	60520	Thiers sur Theve	France		boite-a-lire.com	49.1510286	2.5759259
5 Route de Vailly	18240	Santranges	France		boite-a-lire.com	47.4990036	2.7695706
Mairie	45360	Pierrefitte es Bois	France		boite-a-lire.com	47.507621	2.717903
Boulevard Jourdan	75014	Paris	France	Arrêt tram T3a Cite UniversitaireBoulevard Jourdan	boite-a-lire.com	48.8212708	2.3347565
Boulevard Brune	75014	Paris	France	Arrêt Tram T3a Porte d?Orleans sur le boulevard Brune	boite-a-lire.com	48.8254245	2.3153562
6 place Clémenceau	85640	Mouchamps	France	Installée par la Communauté de Communes du Pays des Herbiers	boite-a-lire.com	46.779338	-1.062556
Avenue St Roch	10400	Nogent sur Seine	France	A l'intérieur de l'Agora	boite-a-lire.com	48.4975075	3.5098348
quai Emile Benoit	54610	Nomeny	France	Sur le parking en face du bureau de tabac, deux cabines téléphoniques réhabilitées en boîtes à livres	boite-a-lire.com	48.8891445	6.2270447
Avenue Paul Appell	75014	Paris	France	Boîte à lire située à l'angle de l'avenue Paul Appell et de la rue Monticelli sur la place	boite-a-lire.com	48.8215376	2.3274293
46 rue principale	67530	OTTROTT	France	2ème boîte à lire sur OTTROTTsitué à l'office du tourisme	boite-a-lire.com	48.457443	7.42462
18 rue du chateau	54710	Fléville-devant-Nancy	France	Boite à livres installée dans une ancienne cabine téléphonique, très chouette !	boite-a-lire.com	48.6254513	6.2051693
Rond point d Armsheim	54710	Fléville-devant-Nancy	France	À côté de l arrêt de bus, près de la maison de associations,Très belle construction, bravo !	boite-a-lire.com	48.643622	6.209153
Place des Tilleuls	67530	OTTROTT	France		boite-a-lire.com	48.460432	7.431096
Grande rue	45410	Sougy	France	Devant la mairie de sougy	boite-a-lire.com	48.0535908	1.7904585
Grande rue	45410	Sougy	France	Devant la mairie de sougy	boite-a-lire.com	48.0535908	1.7904585
Rue du bourg	45520	Gidy	France	Dans l arrêt de bus devant le garagiste	boite-a-lire.com	47.9863159	1.8379782
2 rue du Viehweg	67120	DACHSTEIN	France	Angle des rues du Viehweg et d Altorf	boite-a-lire.com	48.55804	7.5333248
21 Route de Charbieux D267	07340	Bogy	France	Dans la maison en béton au milieu du rond point.Grande boîte à lire !	boite-a-lire.com	45.2822916	4.7619064
Place de la mairie	49220	Le lion d angers	France	Ancienne armoire frigorifique.	boite-a-lire.com	47.6270889	-0.713317
Mairie	03300	Chantelle	France	 Située devant la mairie	boite-a-lire.com	46.2386558325516	3.15183699131012
37 rue Lacépède	75005	Paris	France	À l?intérieur du Carrefour	boite-a-lire.com	48.8439641	2.351062
le bourg	24510	st alvere	France	en face de la mairie	boite-a-lire.com	44.947288	0.807778
Place Jacques Prévert	02000	LAON	France		boite-a-lire.com	49.5533502	3.6222295
Place Jacques Prévert	02370	PRESLES ET BOVES	France		boite-a-lire.com	49.393748	3.558807
square Balagué	09200	SAINT-GIRONS	France	Boîte Lions Club située au square Balagué, à proximité de la Caisse d'Épargne, à côté des bancs derrière les cabinets.	boite-a-lire.com	42.9862199	1.1425958
Avenue de la République	54580	Moineville	France	Près d un parking et d'une petite place de pétanque	boite-a-lire.com	49.20515	5.944989
Rue briffoteaux	02300	Quierzy	France	Elle est située entre la mairie et l école. Fabriquée et installée par la municipalité en 2018.	boite-a-lire.com	49.5721289	3.143191
Avenue des Quatre Pavés du Roi	78180	Montigny le Bretonneux	France	Sous le porche entre la pharmacie et la boulangerie	boite-a-lire.com	48.7734397	2.0269292
place du marché	38160	Saint Antoine l Abbaye	France	dans une armoire peinte, sous la halle	boite-a-lire.com	45.175068	5.217543
Lac de lourdes	65100	Lourdes	France	Au l entree principale du lac	boite-a-lire.com	43.1080423	-0.0875264
Place des hall	65100	Lourdes	France	A priximite des halls, cote parking	boite-a-lire.com	43.0937387	-0.046544
rue charles ragot	79100	saint jean de thouars	France	elle est à la cantine scolaire  écolerepérez vous à la mairie	boite-a-lire.com	46.9627886	-0.2190527
boulevard pierre curie	79100	thouars	France	il y en a 2une vers les hallesl autre en face de la poste place Lavault	boite-a-lire.com	46.979211	-0.2143856
Montélimar	27200	Montélimar	France	Galerie marchande Carrefour soleil levant	boite-a-lire.com	44.556944	4.749496
Montélimar	27200	Montélimar	France	Galerie marchande Carrefour soleil levant	boite-a-lire.com	44.556944	4.749496
Praça Conde de Barcelos - Alto de Pinheiros	05464-010	São Paulo	Brazil	Free book library. Rotary, shared reading initiative. Come make literary discoveries and collaborate with our cultural collective	boite-a-lire.com	-23.5532201	-46.7133578
3 rue de la bordé	45550	Saint Denis de l'Hôtel	France	Sur le parking du Super U	boite-a-lire.com	47.8713	2.1293769
Place des orphelins	67000	Strasbourg	France	À côté parc jeux enfants. Côté rue Sainte Madeleine	boite-a-lire.com	48.5790773118723	7.75450229644775
Avenue de la Bône	45550	Saint Denis de l'Hôtel	France	Dans le parc à côté des jeux pour enfants	boite-a-lire.com	47.8682974	2.1380463
Chemin de la fosse aux blancs	45550	Saint Denis de l'Hôtel	France	Sur le parking de la fosse aux blancs, le long de la voie de chemin de fer	boite-a-lire.com	47.8760113	2.1269404
56 rue de villiers	92	Levallois perret	France	Square gratzer	boite-a-lire.com	48.8907368	2.2795034
Rue des halles	38590	Saint Etienne de saint geoirs	France	Sous les halles, dans le centre du village	boite-a-lire.com	45.339115	5.343913
Avenue du gremillon	54425	Pulnoy	France	La boîte à lire se situe au bord du plan d eau, vers les jeux pour enfants, superbe endroit !	boite-a-lire.com	48.7088492	6.2554851
devant Guinguette de Monsieur Cyclopède	34600	Le Poujol sur Orb	France	Boite à lire de taille très modeste, mais idéalement situé sur la voie verte au niveau du parc de jeux pour enfant et de la guinguette.	boite-a-lire.com	43.579534	3.060416
Parc devant gare SNCF	03000	Moulins	France		boite-a-lire.com	46.5613425	3.3388414
2 rue des Voconces	26110	Nyons	France	Devant la Pharmacie des Antignans	boite-a-lire.com	44.3554694	5.1269242
Mairie annexe est	84000	Avignon	France		boite-a-lire.com	43.9454973	4.8447518
Rue de l Abani	57535	Marange Silvange	France	A côté du local polyvalent La RucheFrigo à livres	boite-a-lire.com	49.215886	6.116957
boulevard Chateaubriant	35500	Vitré	France	La boite à livres se situe dans le jardin du parc, a mi-chemin entre la statue de Madame de Sévigné et la Volière	boite-a-lire.com	48.1170769	-1.2101966
Rue marc leclerc	76	St Valery en caux	France	Devant les immeubles hlm, boîte fabriquée par les élèves de 3eme segpa du college	boite-a-lire.com	49.860582	0.708557
Parc du manoir du fay	76190	Yvetot	France	A l entrée du parc sur la gauche, belle boîte toute en verre.	boite-a-lire.com	49.6186109	0.7528571
Place de la République	57590	Delme	France		boite-a-lire.com	48.8868225	6.3920818
542 Route du Tramway	38980	Chatenay	France	Un grand congélateur à tiroirs devant la mairie	boite-a-lire.com	45.3208527	5.2299247
Place des Cités	44220	COUERON	France	Centre Socioculturel Henri Normand	boite-a-lire.com	47.2147054	-1.6825397
95 quai Jean-Pierre Fougerat	44220	COUERON	France	Dans le hall de l espace de la Tout à plomb	boite-a-lire.com	47.20874	-1.720235
Square Bagno Di Romagna	54660	Moutiers	France	Proche d une aire de jeux et d'un arrêt de bus	boite-a-lire.com	49.2356739	5.9740889
Rue foch	54660	Moutiers	France	Près du périscolaire	boite-a-lire.com	49.236185	5.959442
Rue de la clairière	54660	Moutiers	France	Près d une aire de jeux	boite-a-lire.com	49.225133	5.966848
Place de la mairie	54910	Valleroy	France		boite-a-lire.com	49.209869	5.935614
Rue de Verdun	54150	Fléville	France	Cabine téléphonique devant ancienne maison commune	boite-a-lire.com	49.2456616	5.8214975
Chemin du moulin	54150	Lixières	France	Dans un arrêt de bus sur la route principale	boite-a-lire.com	49.254546	5.8295959
Place saint fargeau	75020	Paris	France	elle est à côté de la station de métro il y a pas mal de livre régulièrement	boite-a-lire.com	48.8715273	2.4039772
Angle de l Avenue de Thuir et de l'Avenue Pasteur	66350	Toulouges	France	Mignonne boîte à lire réalisée par l association de la maison du citoyen de la ville.	boite-a-lire.com	42.6674275	2.8224602
Espace du Levant	82210	CASTELMAYRAN	France	La Boîte à Livres se trouve près de l entrée de la boulangerie	boite-a-lire.com	44.02829	1.040696
manoir du fay	76190	yvetot	France	une deuxieme boite se trouve dans le parc du manoir du fay	boite-a-lire.com	49.6288024	0.7512428
Lieu-dit LA SERRAZ	73370	LE BOURGET DU LAC	France	Située à la sortie de l ecole de la Cascade	boite-a-lire.com	45.6242848	5.8488335
6 rue sais carnot	62400	Béthune	France	À l?intérieur de « la fabrique »	boite-a-lire.com	50.5328334	2.6387146
11 Route de Thimory	45260	Chailly-en-Gâtinais	France	La boîte à livres est située sous le préau	boite-a-lire.com	47.947956	2.543465
La Gagère	38620	Voissant	France	Installée juste en face du parking de la mairie, il s agit d'une ancienne cabine téléphonique.	boite-a-lire.com	45.4826932	5.7083811
1, place de la Fontaine	38380	Miribel-les-Échelles	France	Située juste en dessous de la mairie de Miribel, face à l église,  il s'agit d'une ancienne cabine téléphonique.	boite-a-lire.com	45.4288466	5.7075767
Parc de la Tête d Or	69006	LYON	France	Installée dans le tronc taillé d un platane avec un joli toit de planche , sur l'allée de ceinture en face de l'Orangerie	boite-a-lire.com	45.7774032	4.8552144
2 rue de Platry	77450	Jablines	France	Devant l église	boite-a-lire.com	48.9175162	2.7659766
Parc de la mairie, avenue du parc	77124	Villenoy	France	Dans le parc près de la mairie	boite-a-lire.com	48.94759	2.870555
Mairie, Rue de la Mairie	77450	Condé-Sainte-Libiaire	France	Devant la mairie	boite-a-lire.com	48.8972235	2.8306897
Rue de la tannerie	09100	Pamiers	France	À côté du parc	boite-a-lire.com	43.112701	1.610736
jouannet.sylvie@orange.fr	31470	fontenilles	France	installée par la Mairie en 2018 à côté de l école primaire La Fontaine	boite-a-lire.com	43.552556	1.19141
Avenue des 3 Fontaines, 95000 Cergy	95300	CERGY PREFECTURE	France	Grande boîte au Niveau 1 En face du nouveau manège pour enfants et en face d une partie d'Auchan	boite-a-lire.com	49.0371904	2.0757936
Avenue des 3 Fontaines, 95000 Cergy	95300	CERGY PREFECTURE	France	Grande boîte au Niveau 1 En face du nouveau manège pour enfants et en face d une partie d'Auchan	boite-a-lire.com	49.0371904	2.0757936
place du chateau et rue james sclafer	17500	JONZAC	France		boite-a-lire.com	45.445284	-0.433081
jardin demain quartier lemasson	34070	MONTPELLIER	France	très bien	boite-a-lire.com	43.5936896	3.8731663
Place du marché	91170	Viry  Châtillon	France	Plusieurs  boites à lire installées dans le marché 	boite-a-lire.com	48.6713483	2.3749969
 très grand choix.Aux ouvertures du marché.  Voir site de la  commune					boite-a-lire.com		
35 quai Joseph Gillet	69004	Lyon	France	À l entrée du Petit Parc Serin	boite-a-lire.com	45.776331	4.8109559
Place de la mairie	56300	Pontivy	France	Sous les parapluies	boite-a-lire.com	48.0644413	-2.9676427
Arrêt de bus chemin de la vigne	14430	Cresseveuille	France		boite-a-lire.com	49.2385328	0.0162305
46 route du relais de poste	33570	Petit palais et cornemps	France	Boîte situé en face de la Mairie	boite-a-lire.com	44.9807996	-0.064167
108 route des Artigues de Lussac	33570	Petit palais et cornemps	France	Boîte situé Sur La place De L école Communal  la boite est juste à côté du bac à Vêtements	boite-a-lire.com	44.9811571	-0.0701892
Chemin de la house	33610	Canéjan	France	Devant le magasin Vival	boite-a-lire.com	44.7534186	-0.6447882
Avenue De La Libération	33460	Macau	France	La boîte est située sous un abri-bus juste en face du bureau de tabac	boite-a-lire.com	45.0023234	-0.6143917
rue Lachance	J0K 2E0	Saint-Damien	Canada		boite-a-lire.com	46.3347377	-73.49492
Le Village	26400	Eurre	France	A droite de la mairie	boite-a-lire.com	44.759642	4.988456
Rue de la Gascogne	40280	Saint Pierre du Mont	France	Nouvelle boîte à lire située entre la rue de la Gascogne et rue du Béarn en haut de l'école dans le quartier Biarnès	boite-a-lire.com	43.8804990832052	-0.499657988548279
1496 ROUTE DE TOURS	73200	ALBERTVILLE	France	Ancienne télécabine à l'entrée de mon domicile	boite-a-lire.com	45.6662832	6.412186
Mairie	74130	Brizon	France	Devant la mairie !	boite-a-lire.com	46.0492093	6.44516
33 rue de Lannoy	59800	Lille	France	Minimarket, petite épicerie avec rayon de livres à l'entrée : possibilité de prendre un livre gratuitement en en déposant un autre en échange.	boite-a-lire.com	50.633735	3.0920439
Rue Rabelais	94430	Chennevières Sur Marne	France	A l'entré du centre social	boite-a-lire.com	48.8029414	2.5534475
parc des chênes	56950	CRAC H	France	située au centre du parc, cette boite à lire est installée près de jeux pour enfants, permettant aux adultes comme aux enfants d y accéder facilement.	boite-a-lire.com	47.615033	-2.987858
Rue de spycker	59380	Spycker	France	Emplacement Méridien de Paris, borne de Spycker.	boite-a-lire.com	50.98579	2.300786
Rue de spycker	59380	Spycker	France		boite-a-lire.com	50.98579	2.300786
Rue de spycker	59380	Spycker	France		boite-a-lire.com	50.98579	2.300786
 3 Avenue de la Marque	59650	Villeneuve d'Ascq	France	Dans le restaurant BETTER  très grande boîte à lire partagée! 	boite-a-lire.com	50.6429141	3.1468159
angle de l avenue Georges Clémenceau et avenue de la Belle Gabrielle	94130	Nogent sur Marne	France		boite-a-lire.com	48.8364525	2.4698293
Boulevard de Maule	72650	Saint Saturnin	France	Ancienne cabine téléphonique anglaise rouge située dans le passage entre la Pharmacie et l agence immobilière.	boite-a-lire.com	48.0610226	0.1648016
Rue de l église	46400	St médard de presque	France	Vers l église	boite-a-lire.com	44.8513984	1.8410589
Avenue La Tour	33370	SALLEBOEUF	France	Boîte à lire située tout près de la Poste, dans le parc.Beaucoup d ouvrages, il y en a des deux côtés de la cabane	boite-a-lire.com	44.8492406	-0.3961207
Rue de Hallering	57690	Marange Zondrange	France	Cette boite à lire est placée sous l abri bus à côté de la boucherie  Maison Vagner 263 chemin de Balaison;74270;Sallenôves;France;46.005435354381426, 6.001769900321961;Au niveau du passage piétons ! 23 route de marlioz;74270;sallenôves;France;46.01106888806795, 5.992548465728761;Au rond point de  Bonlieu, devant le magasin Aux caprices des saisons 37 boulevard Alfred Jarry;72000;Le Mans;France;48.0157803, 0.1609266;Située dans la gare nord au niveau de la salle d'attente. Rue de la salonenque;66320;RIGARDA;France;42.633697, 2.5298792;Petit meuble vitrée contre le mur d'une maison Parc du Prsebytère;33320;Le Taillan Medoc;France;44.9043991, -0.6684356; Avenue de Soulac;33320;Le Taillan Medoc;France;44.9129242, -0.6688037; 43 Allée Robert Boulin;33505;Libourne;France;44.9170039, -0.2401977;La boîte est située juste en face du Lycée Max Linder ... N hésitez pas à y allé déposer vos livres dont vous ne vous servez plus ? 89 rue Faidherbe;78500;Sartrouville;France;48.9321863, 2.1637199; Parking face à la mairie;71460;GERMAGNY;France;46.6718739, 4.6026241;Dans une jolie petit maisonnette de pierre à côté de la médiathèque;48300;Langogne;France;45.0428505, 3.8829575; rue du Péage;07230;Lablachere;France;44.4596466, 4.2098021;2 cabines ,bien fournies Place du Vernay;69300;Caluire et Cuire;France;45.8111523, 4.8527781; Chemin de Crépieux, près du parking public;69300;Caluire et Cuire;France;45.8014638, 4.8628898; devant l école communale, à côté de la mairie;69270;Cailloux sur Fontaines;France;45.8525182, 4.8722618; 7 rue de Longwy;54430;Réhon;France;49.500533, 5.7555091;Sur la façade de la mairie rue maurice ravel;78390;bois d arcy;France;48.8004814, 2.0260553;elle se situe juste devant le magasin Vival casino Place du champ benoist;51120;Sezanne;France;48.7215588, 3.7211667;  ;50530;SARTILLY BAIE BOCAGE;France;48.7601398, -1.4598825;il y a 3 boîtes à lire à Sartilly .Une près des écoles publiques et du lotissement les violettes, une sur la grande rue,près de l école privée et la dernière dans une rue adjacente à la grande rue.Il y a aussi une boîte à lire à st jean le thomas sur la rue longeant la mer. Avenue du château d eau;90000;Belfort;France;47.6410706, 6.8386549;Devant le centre culturel Place de la mairie;80800;Marcelcave;France;49.8485913, 2.5732547;Boite bleu a pois jaune derrière abri de bus Boulevard Bessières;75017;Paris 17;France;48.8969965, 2.3208;Petite boîte située au niveau de l arrêt de tram T3b Honoré de Balzac Bois la combe, Pont de fromentière;07160;Mariac;France;44.8823549, 4.363504;Boîte à lire faite avec des boîtes aux lettres de couleurs jaunes et violettes. Place Aristide Briand;60600;Erquery;France;49.4078977, 2.4561626;A côté de la mairie Place des Combattants;53810;Changé;France;48.1072975, -0.8080497;La ville Changé met à disposition une boîte à lire pour partager les lectures. Pour les enfants et les adultes. Au pied du jardin du Presbytère Parc des Ondines;53810;Changé;France;48.0979942, -0.7896957;La ville Changé met à disposition une boîte à lire pour partager les lectures. Pour les enfants et les adultes. 1 Place des Martyrs de la Résistance et de la Deportion;93110;Rosny-sous-Bois;France;48.8697127, 2.485972; Parc du château De Saige;33140;Cadaujac;France;44.756676, -0.550335;Boîte à lire située dans le parc du Château de Saige à Cadaujac Rue Pavillon;13100;Aix en Provence;France;43.526005, 5.4542309;Bibliothèque Nomadehttp://www.waymarking.com/waymarks/WM11ATN_Bibliothque_Nomade_Rue_Pavillon_Aix_en_Provence_France Place Eric Tabarly;49770;Longuenée-en-Anjou;France;47.5604628, -0.6715694; rue Lecomte de Lisle;24100;Bergerac;France;44.8627624, 0.4785353;se situe au rond point près du centre Georges Charpak 12 rue Foch;22430;Erquy;France;48.6299427, -2.4653791;Cabine à livres jaune et blanche, à côté d un opticien, au carrefour de la rue foch et de la place du nouvel oupeye. Moulin de Carra;74100;Ville-la-Grand;France;46.208352, 6.255905; Razac de Saussignac;24240;Razac de Saussignac;France;44.803421, 0.285403;ancienne cabine téléphonique Boulevard de l?Europe;31120;Portet sur Garonne;France;43.5336883, 1.3974263;La boîte à livres se situe dans la galerie marchande de Carrefour Portet. 29 bis rue charles d orléans;29000;quimper;France;48.0072108, -4.1130823;boite à lire gérée par l association Courgettes et CieJardin aire gourmande de coat ty dreux metro maisons alfort les juliettes;94700;Maisons Alfort;France;48.8091527, 2.4344978;Boîte à livres juste à la sortie du métro Maisons Alfort Les Juillottes dans une petite cabane rouge 32 Route de Namêche;5310;Leuze;France;50.558647, 4.9143196;à l école saint martin 7 Rue du village;5310;Noville-sur-Mehaigne;France;50.6086848, 4.8912142; 4 Baty de Branchon;5310;Branchon;France;50.6289141, 4.968243;à la salle paroissiale   le foyer	boite-a-lire.com	49.1124483	6.5384265
12 Roue de Ramilies	5310	Eghezée	France	Accessible de 8h30 à 18h	boite-a-lire.com	50.4851047	4.8083365
Le bourg	46090	Vers	France		boite-a-lire.com	44.4867765	1.5548428
Maison André breton	46330	Saint cirq lapopie	France		boite-a-lire.com	44.464724	1.671079
parking derrière police municipale	34800	Canet	France		boite-a-lire.com	43.6017679	3.4912813
Parking Mairie	76400	Saint Leonard	France	Près du carrefour.	boite-a-lire.com	49.739392	0.358333
Quai Berigny	76400	FECAMP	France	Coté Pêcheries de FECAMP.	boite-a-lire.com	49.7599726	0.3698783
