Adresse	Code_Postal	Ville	Pays	Remarque	Source	lat	lon
place Notre Dame	56400	Auray	France	Cabine Livre  réalisée par les menuisiers et les peintres de la Ville d'Auray. Installées en extérieur  dans un lieu de passage  chacun peut venir y retirer un livre  avec pour seule contrainte d en déposer un autre à la place...	boite-a-lire.com	47.6666086	-2.9863832
Marlais 	44410	Herbignac	France	Armoire sous l'abribus à l'entrée du village de Marlais.	boite-a-lire.com	47.409336	-2.298955
Pompas	44410	Herbignac	France	Armoire sous l abribus à proximité de l'église de Pompas.	boite-a-lire.com	47.407163	-2.355058
Rue de la Carreyre	33114	Le Barp	France	Boîte à lire  située sur la place du val de l'Eyre  très sollicitée  où les livres voyagent et s échangent grâce aux barpais qui jouent le jeu !	boite-a-lire.com	44.6100048	-0.7689177
rue du Champ-Rosey 	71100	SAINT REMY	France	Elle est située à la piscine municipale.	boite-a-lire.com	46.770023	4.831199
Place Hubert Jolivet	95290	L'Isle-Adam	France		boite-a-lire.com	49.112288	2.217872
 Rue Saint-Lazare	95290	L'Isle-Adam	France	Passage Saint-Lazare	boite-a-lire.com	49.1075934	2.2175178
Promenade André Devambez	93360	Neuilly-plaisance	France	Petite boîte à lire située sur un chemin piéton en bord de marne.	boite-a-lire.com	48.8517783	2.5154957
Place de la halle	45240	La Ferté st Aubin	France	Sur la place  en face de la halle.	boite-a-lire.com	47.7223414	1.9413476
36 Rue Marceau	76600	Le Havre	France	Elle se trouve dans le hall d'entrée de la clinique des ormeaux  à droite  à disposition de tous  résidents ou non.	boite-a-lire.com	49.4874079	0.1355359
Hôtel De Ville	38930	Saint Martin de Clelles	France		boite-a-lire.com	44.845564	5.620483
Place Louis Sallé	45160	Olivet Loiret	France		boite-a-lire.com	47.8650456	1.9014574
Chemin de l écluse	56140	Malestroit 	France	Boite à lire créée à l'initiative de la médiathèque de Malestroit située près de l'écluse au bord du canal de Nantes à Brest.	boite-a-lire.com	47.8128211	-2.382426
place félix éboué 	75012	paris	France	Une boite à dons  dont des livres... à la sortie du métro Daumesnil rue de reuilly. A garnir visiblement !	boite-a-lire.com	48.8395845	2.396109
Caminot de Sauves	33460	MACAU	France	Boîte à lire associative Maily maylo Macau.	boite-a-lire.com	45.006246	-0.617424
Grande Rue	54330	VRONCOURT 	France	Inauguration de la Boîte à Lire Mercredi 29 juin 2016. La Boîte à lire a été confectionnée par un ébéniste du village avec la participation financière de LA BERGERIE  et de la caisse locale du Crédit Agricole.	boite-a-lire.com	48.150487	5.507319
Croix d'Ambilly 	74100	Ambilly	France	Vous trouverez la boite à lire au Carrefour.	boite-a-lire.com	46.191818	6.224742
2 rue du château	80480	Pont-de-Metz	France	Devant la Mairie de Pont de Metz.	boite-a-lire.com	49.8810224	2.243275
1 Rue du Vairais	72600	Saint-Rémy-des-Monts	France	Repérée hier en allant à un concert  petite boîte à lire sur l'avenue principale près de la mairie !	boite-a-lire.com	48.3086356	0.4005897
Place du Général de Gaulle 	33210	Langon	France	Boite aux lettres située sur la gauche de la place.	boite-a-lire.com	44.5529638	-0.2459873
45 Chaussée Jules ferry	80090	Amiens	France	La cabine anglaise de la Chaussée Jules Ferry s'est refaite une beauté ! Transformée en Boîte à lire  elle fait le bonheur de ses nouveaux usagers !	boite-a-lire.com	49.8842368	2.3237698
Avenue de Bourgogne 	80090	Amiens	France	Une nouvelle Boîte à lire installée par Amiens Métropole devant le Diapason  école de musique d'Etouvie.	boite-a-lire.com	49.9150685	2.2521289
Rue Henri Poincaré	14100	Lisieux	France	boite installée à l'initiative d'un habitant	boite-a-lire.com	49.143456	0.21304
1 Avenue Taunton	14100	Lisieux	France	A l intérieur du Centre Socioculturel CAF	boite-a-lire.com	49.1428804	0.2404834
4 Rue Roger Aini	14100	Lisieux	France	Boite à lire dans le hall d'entrée de l'hôpital. Mise en place par l'hôpital.	boite-a-lire.com	49.1436999	0.2435208
21 Place Mozart	14100	Lisieux	France		boite-a-lire.com	49.143692	0.2549758
13 Grande Rue	18220	morogues	France	Projet Partagé Au Fil des Pages" mis en place par des habitants de la commune. 	boite-a-lire.com	47.2414296	2.596359
Place Avet	74230	 Thônes	France	Librairie Papeterie des Aravis. Sur la façade de la librairie.	boite-a-lire.com	45.8817956	6.3224483
Rue Jean Jaurès 2	6180	Courcelles	Belgique	À l entrée de la maison communale.	boite-a-lire.com	50.4596024	4.3747096
place Lazare Goujon	69100	Villeurbanne	France	Juste devant la mairie   les boîtes à lire sont disposées au croisement de l'avenue Henri Barbusse aux Gratte Ciel.	boite-a-lire.com	45.7662954	4.8796622
Place de la poste	22560	Trébeurden 	France	Cette boite à lire est sur le terre plein en face de la mairie  juste à côté de la poste...	boite-a-lire.com	48.769253	-3.566092
cours des carmes	33210	langon	France	Boite aux lettres située au niveau de la place des Carmes au niveau du centre culturel sur la gauche.	boite-a-lire.com	44.5548401	-0.2449845
boulevard François Mauriac	33210	langon	France	Au niveau du Lycée Jean Moulin sur la gauche.	boite-a-lire.com	44.5478647	-0.2565149
53 Bd de Saint-Loup	13010	Marseille	France	Joyeux Troc Livres  créé par les Rudologistes Associés  Sophie Barbaux et Colas Baillieul  pour la MECS Le Mas Joyeux  en avril 2016. Cette bibliothèque urbaine prolonge la convivialité  l échange et le recyclage qui sont les bases du Joyeux Jardin  où enfants et personnes âgées cultivent ensemble un joyeux potager.	boite-a-lire.com	43.2824399	5.430068
Place de l'église 	03300	Cusset	France		boite-a-lire.com	46.1636263	3.4329761
Place Richard Feuillet	40440	Ondres	France	Boîte à lire se trouvant sur la Place Richard Feuillet  là où se tient le marché. Une jolie boîte très colorée où on peut y trouver de jolies trouvailles !	boite-a-lire.com	43.5620842	-1.4463641
Place de l'église	60550	verneuil en halatte	France	Ancienne cabine téléphonique anglaise recyclée en cabane à lire.	boite-a-lire.com	49.3003516	2.6060248
place de la Fontaine	64800	Bénéjacq	France	La boite est mobile elle se promène de commerces en commerces sur la place de la Fontaine  chaque professionnel indique sur sa vitrine l endroit où elle se trouve. Un marque page vous est offert.	boite-a-lire.com	43.1898712	-0.2093699
Vieille route du Teil	26200	Montélimar	France	Cachée derrière une rose trémière	boite-a-lire.com	44.5594992	4.7257345
rue jean moulin	64110	jurançon	France	La boite à lire se trouve devant la Mjc rive gauche et à côté du centre de loisirs de Jurançon. 	boite-a-lire.com	43.2892257	-0.3929476
Rue Amédée Roussille	64000	Pau	France	La boite à lire se trouve dans le jardin partagé de Marsan derrière le restauration à la maison en bordure du Gave de Pau.	boite-a-lire.com	43.293316	-0.3818682
11 Rue Francis-Ponge	75019	Paris	France	Boite à lire installée dans le jardin Herold par la Cie par Has Arts	boite-a-lire.com	48.8821815	2.3944381
Place de la Prairie	31210	Gourdan-Polignan	France	Face au lycée professionnel  proposée par la médiathèque de Gourdan.	boite-a-lire.com	43.076631	0.585491
rue Hoche	94130	Nogent sur Marne	France	Devant la police et la poste	boite-a-lire.com	48.833842	2.4921348
Jouy 	18600	Sancoins	France	Dans le parc de sculptures contemporaines  3 boites à lire sont à la disposition des visiteurs: thème principal écrits d'artistes  poésie  sculpture.	boite-a-lire.com	46.820262	2.865334
1 Ter Rue de Beaune	21000	Dijon	France	Cette boîte à lire est située dans une MJC. Elle est accessible à tout le monde aux heures d ouverture. On y trouve des livres pour les petits  certes  mais aussi pour les plus grands !	boite-a-lire.com	47.3315064	5.0381381
rue de Biesheim	47430	Le Mas-d'Agenais 	France	Boîte à lire mise en place par la bibliothèque municipale pour tout l'été (2016).	boite-a-lire.com	44.411503	0.21868
Rue Clémenceau	44210	PORNIC	France	Une boîte à lire grande comme une boîte à lettres.	boite-a-lire.com	47.115771	-2.1043621
Route Minervoise	11700	PUICHERIC	France	Située sur un petit parking face à la mairie.	boite-a-lire.com	43.2242973	2.627681
Rue des Chevaliers	11200	HOMPS	France	Boîte à livres bien caché sous des escaliers.	boite-a-lire.com	43.2679855	2.7202341
Jardin public de Fougères	35300	Fougères	France	La boite à lire se trouve près de l'entrée du jardin public  à gauche de l'église Saint Léonard.	boite-a-lire.com	48.3539	-1.209357
1 place Jean-Philippe Rameau	60800	Crépy-en-Valois	France	Boîte à lire située à l intérieur de l'Espace Rameau  près de l'entrée de la bibliothèque municipale.	boite-a-lire.com	49.2262845	2.8822876
Lac de Trémelin	35750	Iffendic	France	Quatre boites disposées autour du lac : plage  office de tourisme  ponton et devant L'aparté	boite-a-lire.com	48.099667	-2.0328676
6 grand rue	02290	 Ressons le Long	France	Elle a été installée en 2013 dans le cadre de l'opération "Lectures communes" initiée par l'association des maires ruraux de France. Elle mène depuis une existence indépendante.	boite-a-lire.com	49.3875462	3.1484927
Quai Navier	21000	Dijon	France	Elle se situe avenue Jean Jaures à côté de la boulangerie du port du canal et au coin de l'école Jean Jaures	boite-a-lire.com	47.3141118	5.0255621
Place de la Fontaine	02290	Ressons le Long	France	Seconde boîte à lire voyageur installée dans le village en mai 2014.	boite-a-lire.com	49.405538	3.155393
rue Ecorchard	44000	Nantes	France	La boite à lire se trouve au niveau de l'entrée du Jardin des Plantes  rue Ecorchard  côté Gare Nord. Dans le cadre du Voyage à Nantes jusque fin août. La boîte se situe à proximité des chèvres  vers la droite après l'entrée. Beaucoup de passages de touristes  donc les livres sont plus empruntés que déposés...	boite-a-lire.com	47.218479	-1.5432142
Place Schwalbach	49240	Avrillé	France	La boite se situe à côté de l?hôtel de ville.	boite-a-lire.com	47.5041679	-0.6014938
Place du Général de Gaulle	59112	Annœullin	France		boite-a-lire.com	50.5290839	2.9318335
100 route de Vienne	69008	Lyon	France		boite-a-lire.com	45.7378822	4.8521346
Rond-Point Stalingrad	93360	Neuilly-Plaisance	France		boite-a-lire.com	48.8730579	2.5108316
Rue des Renouilleres	93360	Neuilly-Plaisance	France		boite-a-lire.com	48.8651604	2.5093546
Voie Lamarque 	93360	Neuilly-Plaisance	France		boite-a-lire.com	48.8600572	2.509752
avenue de la Gare	69530	Brignais	France		boite-a-lire.com	45.6739991	4.7633181
14 Rue des Champs	74940	Annecy-le-Vieux	France		boite-a-lire.com	45.91348	6.147782
Rue du 8 mai 1945	69800	Saint-Priest	France		boite-a-lire.com	45.6913003	4.948651
 3 rue de Grumesnil	60220	Formerie	France		boite-a-lire.com	49.6481928	1.7263908
1 rue de la Fraternité	60620	Betz	France		boite-a-lire.com	49.1598598	2.9521197
place de l'Eglise	56250	Elven	France	livres de qualité  il y a des lecteurs qui aiment les beaux livres très certainement	boite-a-lire.com	47.7322799	-2.5908161
Bord du halage	56000	Malestroit	France	une boîte qui comporte beaucoup d anciens livres  la littérature Anglaise est aussi présente et quelques livres plus récents très intéressant	boite-a-lire.com	47.810173	-2.383339
6 Rue Charles de Gaulle	64110	Jurançon	France	Installée en Mai 2016  et récemment inaugurée avec le Réseau de médiathèques de la Communauté d'agglomération Pau Pyrénées  notre boîte à lire est un outil d'échange et de liberté. Merci aux jeunes qui l'ont assemblée et décorée!	boite-a-lire.com	43.2872525	-0.390684
Place des Arts	69400	Villefranche-sur-Saône	France		boite-a-lire.com	45.991471	4.718821
19 rue Jean Jaurès	57185	Vitry Sur Orne	France	Tombereau à livres  face à la mairie et la bibliothèque.	boite-a-lire.com	49.2690049	6.1053959
100 avenue d'Alsace	68000	COLMAR	France		boite-a-lire.com	48.0699052	7.3651811
Place de la Mairie	37500	Saint-Benoît-la-Forêt	France	Place de la mairie  à côté de l'église  dans un ancien parcmètre.	boite-a-lire.com	47.1369409	0.3073971
Square des Frères Rose 	78300	Poissy 	France	Square à l'angle du boulevard Victor Hugo et de la rue de la Paix. Avec en prime des bancs!	boite-a-lire.com	48.929584	2.046982
Square Marcel Halbout	76000	Rouen	France		boite-a-lire.com	49.4430656	1.1079124
Leof. Posidonos 70	166	Glifada 	Grèce	Boîte à livres installée par la municipalité de Glyfada en bord de plage  pour les habitants et les touristes.	boite-a-lire.com	37.8655817	23.7409956
Leof. Sofokli Venizelou ke Leof. Protopapa	163	Ilioupoli 	Grèce	Boîte à livres gérée par la municipalité d'Iliopouli à Athènes. Installée devant la mairie  elle est accessible 24h/24.	boite-a-lire.com	37.9329575	23.7587431
310 Rue Jean Marie Vianney	01480	Ars-sur-Formans	France	Elle est toute bleue  toute belle.	boite-a-lire.com	45.9934835	4.8211194
124 Avenue Gustave Eiffel	21000	Dijon	France	Elle se situe à l'entrée du jardin du Château de Larrey. En bois  il y a pas mal de flux entrant et sortant.	boite-a-lire.com	47.3135244	5.0134912
Place de l'église	18330	VOUZERON	France	Une grande boite à lire avec de nombreux livres pour tous les amateurs de lecture.	boite-a-lire.com	47.2598471	2.2220228
Skyros	340	Linaria	Grèce	Sur le port  à l arrivée des bateaux de plaisance  on y trouve des livres dans toutes les langues.	boite-a-lire.com	38.8428128	24.5382951
Aggelochori	54007	Thessalonique	France	Initiative d'un habitant du village d'Aggelochori amoureux des livres  elle est en place depuis deux ans.	boite-a-lire.com	40.4975568	22.834533
Navarhou Votsi	54625	Thessalonique	France	Installée en 2015  l'intérieur est tapissé d'étagères. Il faut passer dessous et mettre sa tête directement dans la boîte pour avoir accès aux livres.	boite-a-lire.com	40.6331882	22.9360786
Avenue Vouliagmeni 276	17343	Athènes	Grèce	Dans la station de métro Agios Dimitrios  en face du point de vente des titres de transport.	boite-a-lire.com	37.9408412	23.7403763
rue Pierre Audat	93420	Villepinte	France		boite-a-lire.com	48.959629	2.545226
Place Georges Clémenceau 	83690	SALERNES	France	Cabane à livres  aménagée dans une ancienne cabine téléphonique	boite-a-lire.com	43.5841513	6.2760037
Place Benedict Tessier	69005	Lyon 	France	Boite à lire située à l'angle de la Place Benedict Tessier.	boite-a-lire.com	45.7558487	4.7975989
95 rue grand rue	40190	Villeneuve-de-Marsan	France	Dans la pizzeria La Tour de Pizz...a	boite-a-lire.com	43.8925543	-0.3058945
155 Rue Carreterie	84000	Avignon	France	Petite bibliothèque extérieure de la librairie  "Camili BOOKS & TEA" anglophone en accès libre. Attention  les livres de cette boite à lire sont donc tous en anglais! Un petit panneau indique qu'il est demandé de laisser un livre sur place lorsqu'on en emprunte un. 	boite-a-lire.com	43.9516506	4.8170408
Grande Rue	38160	Saint Marcellin	France		boite-a-lire.com	45.1542513	5.3220658
38 rue de l'église 	56510	saint-pierre-quiberon	France	Elle est orange vous ne pouvez pas la louper.	boite-a-lire.com	47.5199532	-3.1293679
5 rue yves de pont sal	56400	plougoumelen	France	boite aux lettres situées près du plan de la commune	boite-a-lire.com	47.6533707	-2.9173213
Route de Muret	31470	saint-lys	France	La boite se situe au niveau du rond-point du magasin Lidl. Boîte installée par la mairie. Sculpture d'un homme papillon	boite-a-lire.com	43.5116463	1.2167937
rue de l'église	31470	Saint-Lys	France	Derrière l église Sculpture de St-Julien	boite-a-lire.com	43.5144758	1.1780518
Ul Nikole Tesle	52440	Porec	France		boite-a-lire.com	45.2313417	13.5994697
22 rue des fontaines	26770	TAULIGNAN	France	La boîte à lire voyageurs de l'atelier-galerie.	boite-a-lire.com	44.4432575	4.9809457
lotissement du Gambaud	38230	tignieu jameyzieu	France	Micro-bibliothèque très sympa dans une rue toute en dos-d âne.	boite-a-lire.com	45.7321871	5.1913124
Route de Nantes	56130	La roche bernard	France	Elle est à côté de l'église.	boite-a-lire.com	47.517753	-2.2986129
Rue des Hauts Varengs	50120	Équeurdreville-Hainneville	France	Elle se trouve à côté du centre social Le Totem.	boite-a-lire.com	49.6423355	-1.6668157
6 Grande-rue 	37340	Rillé	France	Boîte à lire devant la Mairie  dans une ancienne cabine téléphonique  projet initié par la Mairie.	boite-a-lire.com	49.1491568	0.508143
17 rue Dr Hutinel	77220	Gretz-Armainvilliers	France	Deux boites à lire : une dans un service de la mairie et une  sous forme de valise  dans la bibliothèque.	boite-a-lire.com	48.740261	2.7354598
Rue des Marcs d'Or	21000	Dijon	France	Au niveau de l'esplanade des marcs d'ors. La boite est ccrochée à son arbre  à l'intersection rue de bel air" / rue des marcs d'or.	boite-a-lire.com	47.317272	4.999643
